836,Alan,Zalewski,48485249S565253nXNi5153v,WU50jyorDNJG56v53y,6400.0,21821,8396,2202,79
837,Leszek,Wysocki,54LhJKST4856OGiEJ5455n51545353IrsvhX53dxf56ya52K,l50PR50doNx565454bs4851535656FhN53UA5348TfS49n4850aY,6100.0,11957,20244,4828,53
838,Czeslaw,Wozniak,545656C48xH52Xjuu50pp5456s54V55XmrbGUKFITjpKs48N5554,CNr56x485549dpB56h50J52QQr49x5052b54fBJa54A53vKVvm51U,5800.0,22495,25651,9378,86
839,Joanna,Chmielewska,,,3700.0,1869,13771,6117,91
840,Bartosz,Przyreba,,,4340.0,2471,15628,6075,88
841,Oktawian,Wlodarczyk,5151504856VrlCCNiwmeOdN,D5254505556P51Mq52ulS51JFd,6600.0,19481,12660,4568,78
842,Pawel,Jakubowski,,,4300.0,17998,25838,1595,
843,Elzbieta,Zawadzka,,,6000.0,11964,31948,8973,54
844,Barbara,Marciniak,YHaJ48yi51S55JCa49K,55Mlth50O49L4853Mt50G,4000.0,8783,27574,4924,33
845,Kazimierz,Kwiatkowski,,,3000.0,18825,5997,1235,99
846,Kewin,Zalewski,53C49g555256bfN52IgxRA56rigwOXh564856t,oew54h51y50L53eBmoO52m53j52c52XMR4854y,4200.0,12330,27094,1610,45
847,Eustachy,Zalewski,mJcp48l53sM50QDXP50eSt505251n54Ac56IyYy51n53BtX52,52N4856p53Jgu49IF55TNF51Hxab53CdghB55C4956VbH50l55,6650.0,24714,23321,8336,7
848,Andzelika,Chmielewska,bdNf48ikcU5353i48TQdd4852eJ52Vasq5153Pb,535449cB54ptVKEyjxsW5649gx5352IkIw56NE49,5100.0,3460,9723,9868,54
849,Anatol,Krupski,52P54545152o4849Cb54yX5548wcNbO49U50q5348,54ecE55t54pg525253A50S5348Rha52g56nLMi,6600.0,4925,14089,1062,2
850,Jowita,Adamska,S54535548Woft52565253ga,56nAHAteJDHL4850xn,5700.0,21360,38037,8973,34
851,Jaroslaw,Kucharski,,,4200.0,20796,11634,946,36
852,Kazimierz,Kubiak,V56G50SwjLGlcqKTOLC51qAkjqCVWkx,gQtuXgl55INF49L50CV52Rv49Ok53TVFIV,3300.0,25407,5017,41,78
853,Leszek,Jakubowski,,,6300.0,25584,26353,6789,36
854,Otylia,Chmielewska,yC52ng5052IU56c525349EIWIJ52RvbrSMp52D5351,I5454cv55Ik56RE515353MrrOI5056E51j5353cQ5656r,8800.0,14865,29626,2887,55
855,Pawel,Kolodziej,53F5655S53F48Ql544954T53hgqJtd49485656Bbl5453xtnpXUARWI50xl56,wX54O485150d52IqYeO48Vj485555jLI49WRC51Iy51kx5055PoUi51W53lk,6000.0,12685,4940,4685,97
856,Oskar,Rutkowski,,,4900.0,2536,26685,2065,25
857,Jowita,Krawczyk,F53wW50ao505651H53aqAGB51fKS5156Ycf51bO4850Pmokd51Tk,50qfEE56MVtFFOtj55l48G51n55N5548R54B50X4853W5052WxhYD,6000.0,25823,17768,5825,71
858,Helena,Piotrowska,,,5600.0,10588,28330,7468,98
859,Eryk,Kubiak,,,6100.0,4195,9978,3004,76
860,Alicja,Wojcik,,,5600.0,13887,5922,6181,14
861,Eryk,Szewczyk,55hFw504853NgbiMGl53dI55i52Yu51,S56ND495053ftO49W49v485254FaV5352i,5500.0,1749,17788,6337,41
862,Leszek,Duda,53H535052IBRpD54a5051xtg55Sj55fNXRKc53HN55q,5353LpBy48WPP5248NAA505554l5148U5649kFhD48D5550,5700.0,19776,1507,9355,87
863,Katarzyna,Marciniak,56H48ro53BXJ48pD50Ukb48x5655UG55n49fC52fgnWQuP50,Ed51df495655Mp495054uIbq4950nNeHrdgc50gm555354mMk,6000.0,12933,35896,955,99
864,Oktawia,Chmielewska,,,6300.0,8763,6850,4085,48
865,Igor,Zawadzki,,,6600.0,29936,8525,1265,70
866,Grzegorz,Jakubowski,50lA54jf5355mLJrKoVoKW50,5552QJs48O50DOxI5254K494949j,5200.0,26983,5692,4209,95
867,Artur,Duda,,,4000.0,4626,1105,8349,81
868,Boguslawa,Zakrzewska,,,5600.0,29886,16485,6859,40
869,Alicja,Wojcik,,,5200.0,13714,5308,4405,87
870,Oktawian,Walczak,48VFy535654sewu54e52a54,56ouQlB5550514849F50aKp,6400.0,14135,39607,2381,79
871,Olga,Jankowska,,,4200.0,5657,15927,9769,77
872,Cezary,Andrzejewski,t54M50KR56j53PM55wKl5049HF55UP53m485356aXvfR53F51E55A,Ek5652Y56B524851I49gH5554554848VL5249wl5155D49PSQ54nX54xT,4800.0,6453,28700,9677,73
873,Teresa,Chmielewska,,,5100.0,14853,5010,5474,7
874,Artur,Kubiak,,,3900.0,6157,16353,4838,34
875,Emil,Duda,53P5152i56hePEko54u49N5652CXGuHktlv54y49Pfrv,Mu55525056gaB52V51Nib54h48DCkE48oO54e53AHU5353O,6600.0,9372,33598,6066,39
876,Adrianna,Gajewska,B5055I5348LG56rF5253jc55t54L4954bys,qeS55yyFXqsX5550oxpR4956LXmf54,4900.0,9875,1686,1156,77
877,Kazimierz,Krawczyk,adp54bkK5249L5652R535152a,F5350ut48vk51Q5249HJsY55,6700.0,11068,12011,7740,16
878,Marlena,Gorska,,,4500.0,2396,18856,6510,16
879,Celina,Przybylska,,,3000.0,7981,24025,6675,59
880,Anastazy,Wisniewski,,,3700.0,25395,7498,3924,61
881,Milena,Zawadzka,Efdo505349l5455jc56oP5348l4955Xe55Qjnv48LM49Dc,51RPuytUhD54M52Crt53Xu5154cL56N55Y4948N48S55T,5600.0,18293,35684,3521,43
882,Otylia,Pietrzak,,,6350.0,2865,23825,40,27
883,Oktawia,Kwiatkowska,,,4800.0,4915,12365,65,73
884,Konrad,Kucharski,,,6900.0,25387,14290,9880,20
885,Dagmara,Jaworska,,,4200.0,9409,3775,1525,3
886,Oksana,Zakrzewska,48V53CV555251pmPN54ds54ShsPvsasl56eVN52BH55Boo48Xk,iw555549555649kilHjfJCQgdaGqBl48v565554TsmqACT49I50,6650.0,6561,6419,3396,89
887,Arleta,Witkowska,L4848j48M5256UigP5148v48m53lFVs,50tj52OQ48awj48p52yeL50GA54lM,6700.0,13799,22401,1198,7
888,Milena,Pietrzak,,,5100.0,446,33411,8624,72
889,Milena,Przybylska,,,6350.0,21628,7839,5860,96
890,Anastazy,Wozniak,,,3300.0,26493,1467,8557,76
891,Kajetan,Lis,x525052LNF53T51hF50E53R5049IS50bkw5355SDH4852NAA4851Mf56T,49pnPT48M51yYs56pTi48555449hxfVhh51jWgB49L48Iw53FH4950,4000.0,17371,25270,8383,58
892,Lukasz,Urbanski,cM5349o52Rq49QECutJAN54hSLlbSVJ51J4956V51etR,OmHxKg545154n48Uxuhfji4854Sk51IyM49FWL495352ak,4500.0,16904,22132,6109,13
893,Oktawian,Kozlowski,C5050n4951CrWaTQaprM52FoNO52iVa5250yB5249gl,M48kis54cvmUQ4852tQ4853x51485149Rp56Uxi50cK52s,5600.0,23408,31967,8712,47
894,Alicja,Gorska,Ax49O48S55KHuqO54u5054,48qoucBV56sYdv51bP48,4200.0,8320,4776,9246,54
895,Oskar,Zalewski,,,8800.0,2140,15919,2431,79
896,Marcin,Przyreba,,,4800.0,22868,1181,8077,49
897,Marcin,Kucharski,wCBtu4950ntifbwRHMt50Q54JcB55c52Y,51ML5450555050Nt5149CS54o55l4855k50NrYGJ,4640.0,21088,39052,7452,63
898,Joanna,Kwiatkowska,T52M52QpbA51S50Pg5250NaoNIqkd55OaF52IGHmnh52CuKO5256V55N,o54tU53g52w48bu56495249d48BfPPDt53c54Nntei52494849m54Nwrku48c,4000.0,23966,11312,8694,64
899,Bartosz,Kolodziej,R50q48JTMgSaNTjic56ice564855lLy52R50NF52Wd55W53e,L54eIR50R5656U54IS48fqD55xh56Y4948DNC49Yv4952UJY54K,6650.0,20300,7675,1615,7
900,Boguslawa,Maciejewska,wAH50wp555349s56t515551T50jX5055SVPphsf,55W56C50Gv54MBLtBaSQ53eM54r53E48vAdN,6100.0,12391,30405,9179,53
901,Katarzyna,Przybylska,,,3900.0,20794,27098,2141,17
902,Ewelina,Przybylska,k49uuB52C50SJft5150S48Wir54Lx56t49E5154Ycw52N54X53,bVQ5456vlVY54dmLUC55PlF48WH5353505156ciXr51H5256S,4640.0,13235,13933,9449,3
903,Leszek,Jasinski,r48Ur51W49ka50nwmy54X52W52xIifq50a49,5355FYpFSmjjORye55rbH50YJEUydQj,5800.0,16693,25406,6581,36
904,Alicja,Zakrzewska,,,4900.0,5283,15449,3423,37
905,Monika,Szczepanska,50J55GnN5051E56dy50bAGu555456e485253gkIVt52SJJs5550,kF54jy5350doLWyQh48vHewSO50S56v5256nLD54d545053I,4640.0,25388,13669,7605,97
906,Katarzyna,Adamska,ON50CKYpN504854X53NAsiryQe515355FP,52m514856SVnu53c5348vqH52uiyfqFsaM,6600.0,52,31924,9672,32
907,Konrad,Rutkowski,utd49GI49qkbm50kCp54FfR50SJSL56r51I55Ny52VK56S,RHXVusePwMxBYVam49XDx51W5552WY49Bdvr5555r48Q,4500.0,29066,5610,9456,58
908,Jaroslaw,Walczak,,,3000.0,3152,7799,9970,59
909,Arleta,Brzezinska,YrUhccS55niYhajGW52XDj51,51EL50LsrnWJV5655BWNo4949aa,4800.0,16025,25649,5155,87
910,Grzegorz,Kozlowski,54V5456Kp53IGwl56SOvy5648l515352kTEEk52aX,Ooc56495248G5054yawH5154544954i4954Yn5354KAgW,4640.0,13021,13686,6959,76
911,Milena,Brzezinska,,,6350.0,14212,30231,7774,88
912,Jozef,Kucharski,,,4000.0,28918,7806,3752,15
913,Jozef,Laskowski,gT55No5549JT5149ykmee5055M,p5655Tdl50QC53B48Uv56535051U,5300.0,14022,27326,230,96
914,Magdalena,Szczepanska,,,6100.0,6958,13847,3656,76
915,Alex,Kozlowski,,,4600.0,9101,15657,916,59
916,Aleksandra,Baranowska,r5554C52otn53AWQgfu55ars,N51cg51C49E4950o5450gYKMNB,5100.0,3198,22131,5643,43
917,Teresa,Gajewska,,,6350.0,19870,25358,1517,23
918,Katarzyna,Zakrzewska,,,5300.0,24584,9814,6261,59
919,Iza,Gajewska,,,5100.0,23525,39262,2515,77
920,Eustachy,Gorkiewicz,49oQNcIXApC4856raXg54HX4948lL,rP54tb5654l4953hl50n53sS53uvBF55,4200.0,3325,418,5942,80
921,Konrad,Malinowski,,,6650.0,3871,1206,9198,35
922,Eustachy,Kozlowski,E515653J5050P49mik56515648A55cVMv485153FHFbxe53,52R5252n54sBH51A49by5556XqY5649b55M53Edx51EhW,6600.0,12189,14435,705,69
923,Ewelina,Witkowska,q50Om50euH49M53BL53HdoCjMR,ME55LAa55M50tCgA48V52AK51Sx,6100.0,15396,28120,3957,58
924,Alek,Andrzejewski,FNI52Me5650G54h53d52nSgBI54,Hs564851Nl525353TO54I48eP5352B,3900.0,3599,11611,6444,95
925,Milena,Przybylska,y5051PJlB48K495054q48Wutg54p49xk51tFs53k5453W4850dI54oY,WxXn49aXG50u55n48sXpNX53GD5452hi56q4953mxe5055rfXV52,5600.0,8347,2079,312,82
926,Helena,Zielinska,,,3700.0,14970,15246,9564,11
927,Zofia,Gajewska,49pqFQ53Bfao5653cDTAJG4954bgbXd5556j52Wso52Wp5249XKV52M,54fuvJ53XoAJjvVAP51t52qeopVpbHPOQwT4854xrMn5154AL49,5600.0,26175,7236,4311,13
928,Oktawia,Krawczyk,vc54TP56k5448T48xvW56uI5054485049tQe5153bIlfr53KF,49X56UHB53BJG53pcXgkq53m52XtMHy515549mf49Cqvn,5700.0,13881,14396,3642,30
929,Leszek,Kwiatkowski,LfCHOH5551VXLI54N49HlgMVNo5454X56wTo52Q49O5556,mvIYybApLwfiCg50K5155brmAR52Ba56dR51v5454f56,4900.0,3586,30745,6822,39
930,Czeslaw,Wysocki,,,3300.0,23635,24181,5018,77
931,Franciszka,Jankowska,,,5300.0,17985,6251,9255,46
932,Luiza,Witkowska,,,5800.0,5642,17110,9273,38
933,Olga,Kucharska,,,5500.0,10617,23024,9306,26
934,Emil,Jasinski,,,4340.0,24556,14818,9920,70
935,Celina,Piotrowska,ki5153bJDEnA53fJeWm50y51CCGQeCtCgIRQef,54s56MPG4852h53MC48arQ53K56njMfri53ShXJwhe,3300.0,26132,24843,6744,20
936,Monika,Kucharska,,,6650.0,90,24956,994,80
937,Marlena,Baranowska,5055ruLkytDDv55F5156Dq52l53K55u50Bv,tMHlX5554I51TAhSImKP4854w48cWGhs,5600.0,9998,21428,9128,53
938,Andzelika,Pietrzak,,,3300.0,4032,27189,8700,90
939,Jowita,Gorska,,,6100.0,20631,15285,6415,72
940,Monika,Zakrzewska,,,3700.0,21571,36148,9869,88
941,Jan,Kwiatkowski,525148lGJUs48ypC5348D49g565655iLJex4953dsRj49pn55Ci50rYt56,5254L48BENf48kf49FyXxLcW565351565556PeSfvw5454a5455k49v52SN,5500.0,29488,28318,2334,41
942,Anastazy,Duda,,,4500.0,13790,31743,3986,98
943,Otylia,Jaworska,48nkkY4948eJvX53Ge56kaY56QS51WGafBH51t54A55Fauc54g48Do50,MHmyKvB50S515151555452aBo49auVI49ylxkaC5453mMGic49iyw49M,4000.0,2500,19584,7981,35
944,Marcel,Wysocki,,,6700.0,10622,25607,4857,39
945,Eustachy,Wlodarczyk,R52r50ew50h48ov5652rsjDloqb,oRi52lJmu52y55QCYS48PK55Ms,4000.0,26661,18436,8597,72
946,Leszek,Kubiak,,,5600.0,2740,20403,2969,41
947,Jozefa,Kucharska,i49OW56hJ52a53PD5553ajnCl50pwc5353u56tLXJY48W515250OkV53N,aaPK50RDhKe51hq52dWAmShP48jNJbvqb5055C5651fl4953dIV48,4000.0,1656,23474,1618,82
948,Jowita,Tomaszewska,49BLX52535553jF56oNFd56I5448,bYH52uTLSchBqml5451H50S,6100.0,1099,13980,281,15
949,Katarzyna,Baranowska,bC52cSSfMiuq53RxBU56DIK55yMyh50p48YD51GtvK,g54EG5552515654S56f56sI54G51kuK56g49AoX5253Q48y56UX,5700.0,29499,22795,8063,10
950,Milena,Nowak,,,3900.0,24468,11132,3284,71
951,Honorata,Piotrowska,50O55h49H51wc52kyxeggdT4855Ho4955nkBdc56m,w52S54bkNls5652piBM53Tt50K49k50P555655UY53w,4000.0,24585,14858,105,31
952,Gustaw,Wozniak,W4851FmdPE50GVi53w50qhRC51fb,52ud51XWvYafc55Y55d55RXR54hS,4340.0,5500,38592,3672,55
953,Kajetan,Mazur,,,6000.0,2523,31468,3664,23
954,Milena,Tomaszewska,,,6300.0,7820,14928,3721,71
955,Aleksandra,Adamska,sdR535448m51Nmh54MklCXKt55,TkblDG49dn56Xk50eU53J49KX,4500.0,14814,39636,1437,89
956,Dagmara,Gajewska,,,3700.0,19296,24864,8694,93
957,Aleksandra,Jankowska,,,6000.0,12102,4153,7882,28
958,Marcel,Kubiak,,,5600.0,20517,2569,6232,39
959,Franciszka,Baranowska,,,4800.0,7872,12058,4918,34
960,Marlena,Ziolkowska,53PxG53ww53iWTlnqk55qX,R565549Fm56F5249mN545156MJB,6100.0,24598,3067,1388,82
961,Alek,Wozniak,4956A49Gd49c51Y5453wh51gPOLH,5655mrgvk48565648Wa54q49525448O,6900.0,4479,14061,5102,68
962,Jozefa,Kwiatkowska,,,6100.0,20062,24158,5554,76
963,Andzelika,Kubiak,5153aUqSn5450M51535251wB56Nj535055xgB54,g50xR48SmH545456JuSJjX5651O56fLY4856,6400.0,13428,10346,2442,87
964,Bartosz,Duda,,,3700.0,28448,21363,8581,4
965,Magdalena,Gajewska,mmD5349WG56P55Ip5453J5355A55EhjFE48s56Ac49V,50EGSo54KieLi51525654LIfkgrj50d5649l48uUN,3300.0,17639,5222,7578,5
966,Cezary,Witkowski,pfRp4948dgy5353nO48R49l49qA56mXJgBd49tL,iF50gG55txS53jMSJJN55k51amT51j56ie505455,3300.0,5468,8591,7903,16
967,Oktawia,Kwiatkowska,,,6600.0,24058,4855,3335,90
968,Kewin,Sikora,,,6650.0,5204,20359,4086,9
969,Jan,Mazur,R56vUo48f53TYDnJW5452m52F,CEW52KTlQ5553gxss5349CW51,5100.0,21157,32809,2940,33
970,Bartosz,Wisniewski,,,6600.0,24183,10732,2682,98
971,Marcel,Walczak,VxU54p50uw51eSrRFk4951lewfoIRpvhJ53D51h54p48pobi5553Wrk,JH4951RIjEWe52gf53MYJgxSAthf56jcOy52i52oqjj56S49Xjd51u,5600.0,26834,38242,1499,41
972,Adrianna,Gajewska,,,4640.0,19604,39413,2694,98
973,Maja,Zawadzka,,,6900.0,4523,24327,5983,45
974,Bartosz,Kolodziej,MPx5054FeRbScq5249JU53h5549MxmlpDaTf545149bs54Ug50,52COBVo48495353gtk52h54q524852yThArVRUt5254XE52VcIR,4900.0,28226,21011,416,90
975,Alan,Zawadzki,,,5800.0,7694,29240,5211,88
976,Remigiusz,Kozlowski,,,4000.0,627,13218,5794,14
977,Czeslaw,Rutkowski,49y49P54Es53S54Itn53q54TYo505351Y5354HB535348c5053GCm48X,NjeXSfn5555GI48T4953VUc5552xti52yXP52MjTAtBqH5353,5700.0,25644,33208,7823,70
978,Konrad,Lis,,,6700.0,9664,10797,3831,3
979,Czeslaw,Krupski,,,6100.0,20938,33365,3837,40
980,Kazimierz,Przybylski,r56vmpeaub48uGl534855h48k49,xXOB49h56Q4954ftOvgwM4955V,9100.0,14165,3119,3297,90
981,Remigiusz,Walczak,LMH5255s5149f5656nlCo545548Fq52Fm51E5654KiBmPoBobTOEuNs56u,u56V5454uciF56uJvWU50YIItskKV50sF52S55OU56O4951bP5651U53oB,4900.0,25566,24635,5263,75
982,Iza,Maciejewska,,,5100.0,14389,28891,5209,69
983,Teresa,Witkowska,hXqRuw505049xKFE49S52W56Un48wGU,50qTNMf48DKCVTm545651BvC51aHx56,6650.0,5261,35899,6050,63
984,Agata,Szulc,,,4500.0,4816,21303,6292,63
985,Marcel,Walczak,,,6700.0,23975,6309,6137,69
986,Leszek,Krupski,48JnEn5251ggHL50cED50H50,nWutTS49sYTq50f55GMn48,5600.0,441,6236,7640,60
987,Jowita,Zawadzka,cKiN5456X50jahl49WgwCjLl4853xK,52WP55YGq5353k51kJSeSC50JpGN5648,5600.0,4947,20943,2780,2
988,Aleksandra,Nowak,5648w5553tMnvPQ51Osy48jbQPQEFohNg50U48WHLynVa52SaI,pun56yJhMi51o5154FW56Iul53lC495352BBaiNoPSsvpwRuSv,4200.0,2586,13587,6226,11
989,Kewin,Walczak,N5153BSg56RIT5252gBQDI,54J56P48FWKtKl4955s55qN,4000.0,19032,7724,3604,2
990,Iza,Maciejewska,Jl5453aT55rNGWxd54E49E51hVUYH56,n52pIB5355HIOv52u54Q5148RXGMGBy,4200.0,24732,17273,8479,80
991,Cezary,Kwiatkowski,,,8800.0,20366,32148,7683,38
992,Marcel,Zawadzki,k56Y50N56CAks56wok53a4856Q53gMKhNemrkOBLjXk54E50dV4855,rEceeEX49FU50P51HO50gHlR54fTfQP50Tw4850JI5248uPHRWKx,4340.0,8282,11054,2331,27
993,Alek,Kowalski,,,4800.0,25448,27455,399,73
994,Oktawia,Piotrowska,A48rV54c53C55HrtQch53ijJRaCEU5651j4848534856geMMo5652,524952nX49aB55NQ495353505551JNu555450HAE49aHnJpv54jv51Ke,6300.0,24863,19665,5444,41
995,Jozefa,Zawadzka,,,4200.0,21618,35319,140,46
996,Barbara,Gorska,5552uDC51abetep5353n49N,q56er49s51Kvkvau51InX,4340.0,13065,12054,8135,95
997,Klaudia,Witkowska,t5449P4955fDe50cM52BshrcX,y50pBRG54lIMc5652lfH49Bw,8800.0,1257,13179,2766,91
998,Norbert,Krawczyk,mYArNd50EuqRsTm56515253bDOtFR54v50485148I5156cbuGg48tDtNA,cWmNYo50x53qaWxgg48mRm545053u5649Yhbymtsjfjkk51GO55UV54,4900.0,23273,12351,3695,54
999,Emil,Rutkowski,,,4800.0,14179,8898,8048,91
1000,Eryk,Kolodziej,RmhapIe56NA4848jew50,yVecm56f51cSwL55QI55,5800.0,495,21730,8262,96
1001,Norbert,Wlodarczyk,,,3300.0,12647,11401,5811,28
1002,Agata,Baranowska,,,5200.0,18151,6215,7065,11
1003,Anastazy,Jasinski,,,9100.0,20009,2161,9618,78
1004,Alex,Zawadzki,,,4200.0,20604,37062,9753,70
1005,Honorata,Kucharska,,,5800.0,21341,39922,7372,57
1006,Zofia,Przybylska,5354X54H55kvGK5054aB49W53J54c54X50G54J53js4851P48dw56,56kA48N48mJB505151kSS49y495649i50b51SVHXEc53Py525356,4000.0,28908,23526,2900,39
1007,Remigiusz,Lis,,,6000.0,1177,6348,8635,55
1008,Agata,Kwiatkowska,usUF53505354mDQp49m5552u,f48524856i5552ge50akOS5349,4800.0,8728,6161,2813,94
1009,Milena,Brzezinska,tsp51YqfYDBkeE50GewsS52tD4853A54524956oT50tEu,51P55V49RqKYlQ49Rc48RrGpCrIK505053o48E54SnuK56,4200.0,14017,24403,3154,71
1010,Alicja,Gajewska,DeNY56ggEtl53ULYHKAKqf5351PXL52cUo5548Pdf56Y55D53kTeQ48,5456bg49Qt53pEod53495653H53Q5153ln53niNrxJgbv50T52d51Qt48485552,6300.0,18629,14694,9408,31
1011,Magdalena,Pietrzak,,,6600.0,10860,6497,2093,40
1012,Iza,Szczepanska,F50QAG51W54x5453E54544954wyPK48,Qnhi55495249VRES51G55aKf4850M,3000.0,19033,6447,418,46
1013,Maja,Sikora,,,6300.0,13809,25225,4748,30
1014,Emil,Krawczyk,,,6000.0,19070,16436,4823,5
1015,Emil,Wlodarczyk,gsOymhW555250FJEoAyThWwuHJt,pF56Q52S49aNr53F53Lfkb5052hU5452q,6350.0,29433,129,7824,65
1016,Eustachy,Walczak,hrm5255u56hDA51B5455P49,wrygFY49EFP5452PXJV,5100.0,17307,21636,5733,44
1017,Maja,Maciejewska,56JB5152S495654QqJs48mhnyw56RaK54TlD56554955,50e55H55sU495354GUKHgC51f5552Y48gaC50hY4850M,3700.0,1335,23655,387,4
1018,Agata,Zielinska,,,9100.0,23470,5908,3977,9
1019,Marcel,Walczak,4856BiLnBk56M5455iUf505055,VDLvQsPF5450s56ORe53f48,4600.0,24906,33584,1585,11
1020,Jowita,Baranowska,wNt50deR56K545251J51oS,S52VyJ5352LIk49xwlNr,5100.0,9147,34895,2473,81
1021,Jaroslaw,Kubiak,,,4800.0,29030,3270,553,4
1022,Milena,Sawicka,,,6300.0,18636,25809,4646,89
1023,Jan,Zawadzki,,,5100.0,17905,30894,1118,33
1024,Julian,Kubiak,,,4600.0,3687,33520,7566,86
1025,Arleta,Urbanska,gS52sc5550n54ebd51VX56A5348L50e48ChsJm,u5656xS54lS53SkaNi5653534851OCsrYc49sG,4600.0,20706,6120,804,67
1026,Andrzej,Laskowski,llPS52565249eEM5348oX5256gDm525252ySdqCHcEG48mirfy54sOhd,wuJ5450Tpi50Ejwakrp51mtFEr5348B52m55H4950OPbwm55y48QnYX,6100.0,7382,3353,4986,35
1027,Norbert,Wysocki,MR5355B52dd49h4855c54P49XeG,S52dn565056oJ52x4953K56CoiO,6650.0,17103,13949,4353,26
1028,Konrad,Kwiatkowski,,,3000.0,14097,22035,1943,67
1029,Cezary,Kolodziej,sdxC5248ykGbWWk53wg50Y48g49eMxUIdMW50x55b54kg56nH5249S,DE49yo5256C50Q54yALJ51cS565354TyK48Tjxse49Vmn53A51wugA52,3700.0,13379,26975,2149,6
1030,Jola,Zawadzka,wA555652qpRXi55b48uhr53RLmj54P51fJ5252B54,q52xmwDJe5250q55fXd54r5248U5549515650cR48SX,6350.0,13914,5893,3311,34
1031,Leszek,Szewczyk,,,4800.0,5864,470,9929,19
1032,Eustachy,Walczak,,,5100.0,11389,20028,2835,83
1033,Boguslawa,Gajewska,,,4500.0,1404,4701,4964,47
1034,Bartosz,Szewczyk,,,4800.0,1382,10137,1603,48
1035,Oktawian,Kozlowski,,,4900.0,21205,39820,4127,31
1036,Antonina,Sikorska,ob52sHaPTvC50wQS5156cA54rJjjFkW55fb,54F4949lA54hh5054KTT52nc56pNa564848gXTPp,4500.0,22119,14622,7520,54
1037,Anastazy,Gorski,LwB52TxpCAlO56VtyxeEJSQPH5253FkOX55mt5148Gr,qQ53SfOrgHGjQVBJ4854mUj504950duCS5253IH515556D48,6650.0,14691,13909,6891,5
1038,Alan,Przyreba,s5453wtCLiA535348jqGgQR55p5354wr56Api52d56UmXQL52Fd51wO,r50ncVu515455504851vPuaT52tagU495349XJi54WnlPX56Q5148DyM53,8800.0,12592,28881,6053,57
1039,Agata,Tomaszewska,c51pSASXtdp544950e50S48A51,C5051g53whg51XeaPmShund,6000.0,22148,14927,6014,28
1040,Maja,Nowak,D485255uK5555G50md56KnB,x50w53cbwjjM56O56VXC,5500.0,5616,15522,3193,20
1041,Czeslaw,Wisniewski,JxSgC53S49YQ495452sAwE5151Yx51HC49W,IBd5554m52XOtmrH49jRd5648kV49gcfy,5500.0,27302,1688,7878,85
1042,Alek,Wlodarczyk,G5456NL51c525450UB51Hu55V5055ypDQkUm51ntx52dkb53B,51GaL5654SSTghv50iVxHIgknBWYJMu51NU4956505253T,6650.0,15511,37642,7824,14
1043,Arleta,Zielinska,k5150wU53guLIwdL53ri51Ldaq,r50rk56485353JbR48c535049jXtr56,6000.0,7732,35469,6451,42
1044,Marcin,Mazur,52K48HnNm49KqF55uHKbu53,Ao52CbxBBF56G4851cl4852D,3000.0,19924,26290,2363,79
1045,Emil,Jasinski,56c53Pv51Jah54u49MuF,WRnOYk48qyt55s5352w,6000.0,17807,37252,8040,92
1046,Gustaw,Gorski,,,5700.0,4531,29132,2856,59
1047,Joanna,Wojcik,,,6000.0,21210,19865,3920,40
1048,Olga,Glowacka,L51v50D53h5651M48504953MH49Go,aHN49v56pl53k48YEd5156iLx,6600.0,15515,4928,8328,28
1049,Jowita,Wojcik,,,6400.0,26403,15760,1218,93
1050,Antonina,Wojcik,V49rUXovinS54535251B50hYDMxFhFPxad53h,G56yV56fo535554RQON49okYNamFc54DlSf48N,5200.0,4556,29773,2435,10
1051,Adrianna,Przybylska,5255T495253555654thsNo56,56BQoo515449RjFKeH54,4640.0,14360,28872,2108,22
1052,Igor,Wlodarczyk,,,6300.0,5754,17442,2369,59
1053,Jan,Krupski,FdL55J56PEwoI5553HG504953C5056c52M53cg50f,ioM5051pua51yC50484950gSqhfqm55R53GdiO,5600.0,5809,26075,2462,29
1054,Oksana,Ziolkowska,,,5300.0,8789,2767,7429,79
1055,Gustaw,Kozlowski,,,9100.0,3001,3563,36,37
1056,Kewin,Walczak,kg52cpk5354NNB4954N5653aY51d50r484850PG54k5454M50k5252XX56Gl,5148hw56hJ51uN55h5649p555249J54eCqu5453IME52X54u53LJI53EUr,5700.0,10800,35096,4296,32
1057,Helena,Nowak,,,6400.0,5683,37591,4222,11
1058,Jozefa,Gajewska,,,4340.0,27364,15638,2894,73
1059,Eustachy,Kubiak,,,4500.0,19299,19949,6510,39
1060,Bartosz,Krawczyk,bd51Weelaoii48ix52M4954bd51y54rJ51ayx51uw48j4855re,QQ555253rQRaUkpFcU53nQgwULHLIa53YwVTdpfclf52,6000.0,6003,11021,7010,14
1061,Nikola,Baranowska,,,4500.0,5976,31227,9003,52
1062,Andzelika,Sikorska,eVO49Hp5251X54kGn515051p,FKrojOC52Jbs49p51hcD,4800.0,18674,34735,4961,30
1063,Celina,Przybylska,,,8800.0,12434,34286,2359,30
1064,Milena,Witkowska,,,4800.0,27092,27607,7648,71
1065,Emil,Wozniak,D49B48FUd49485150Fe49jprb53C56kvy5056EiDSqNX48B51,lLMIG50CPk52HRLvwO4849P55ocSYTDp4952Qx50tPv49,4340.0,19995,1013,615,95
1066,Klaudia,Piotrowska,,,9100.0,18592,11429,2262,53
