20880070865,1982-05-12,B-
73713852212,2013-04-08,B-
40721254036,1984-05-08,A+
28556285550,1992-05-25,B+
74145642577,1971-12-18,A+
10431686056,1978-04-17,AB-
86206550302,2000-11-02,B-
63671010642,1985-08-26,B+
25604734112,1985-03-26,AB+
64601237588,2010-03-14,AB+
62537747352,2003-11-15,AB+
25657728100,1984-05-25,A-
15826457447,1995-12-10,A+
12781280124,2000-01-04,A+
63648847457,1988-10-03,B+
37351401835,2004-06-05,0+
74331474162,1972-02-27,AB-
76422514871,2001-12-07,AB+
41861035530,1992-09-07,AB-
17537373167,2015-06-06,0-
67710147870,2011-04-11,AB-
53111757012,1979-11-16,A+
11782180208,2007-08-27,0-
12344851812,1988-10-05,0-
11753015264,1986-11-24,A+
44755245233,1977-05-13,0+
34561623534,2015-05-05,A+
00554456727,1981-02-04,AB-
24128077576,1997-08-11,A+
57671715847,1998-01-12,A+
83231388642,1972-03-27,B-
57408254226,1996-07-04,A+
47268485553,1972-04-15,A+
74470250204,2008-12-08,B-
78732157355,2001-10-18,AB+
82830527561,1980-09-19,0+
45684836615,1999-01-15,AB-
00567063803,2020-10-11,0+
64023415556,2009-04-17,A-
74472350225,1980-05-09,A+
14757837153,2007-03-23,0+
14500531786,2012-08-13,0-
41744788203,1980-10-05,B+
47732128615,1979-12-08,0+
34700205435,1978-03-15,B+
20068103635,1985-03-02,B+
04003374078,2005-12-06,A-
85382146152,2019-08-01,B+
75618323471,2003-08-21,B-
81326206678,1992-07-11,0+
60274126803,2020-06-23,0-
72213103474,1993-09-14,AB-
30451471657,1980-04-04,B+
22004664230,1991-02-18,AB+
73880757507,2008-01-20,B+
00435435700,1986-09-01,AB-
20556822343,1973-03-07,A+
63626276216,1977-07-24,B-
37878285363,2018-10-21,0-
18183286670,1985-08-18,B-
02548530831,1977-12-20,A-
12717416082,2014-12-20,A+
55217503288,1977-02-04,B+
44106768108,2016-02-25,0-
71226164808,2004-12-19,0-
15276083157,2013-12-23,A+
75335506374,1998-07-24,AB-
01838852573,1976-02-04,A+
76403085310,2016-12-11,AB+
28120350257,1977-11-20,AB+
24737457454,1982-07-08,AB-
55625250142,1972-08-05,AB+
33530782213,2014-05-15,AB-
64077065238,1988-11-17,0-
64705636047,1980-04-23,A+
84101231374,2006-09-19,AB+
52275316257,1985-03-07,B+
74751185322,1976-11-07,AB-
63843378552,2020-07-25,A+
31426377226,2015-03-15,0+
41505101560,2010-12-10,B+
31583047665,1994-10-23,B-
87541131358,1989-10-27,A-
78253550188,2017-08-10,AB-
14012414245,1995-01-20,B+
70266438016,2009-02-13,0-
27064465721,1998-05-04,B+
87503022002,1983-07-23,A-
83376282044,1978-12-28,A-
02003884430,1991-10-20,0+
25005810655,1989-04-24,AB-
06307785244,2013-05-10,B-
04853214172,1978-07-19,A+
71325844316,1996-07-25,AB+
14321145655,2002-05-11,B-
67014632234,1982-07-15,0-
82463344653,1993-08-08,B+
11433568424,2008-02-28,B-
15410475557,1995-04-19,A+
86520504557,2011-09-06,B+
80553253012,2001-04-08,AB-
53282188806,2011-09-21,0-
58873652033,1993-04-20,0+
41125487122,1981-12-16,B+
40343713277,2016-11-15,A-
53861177763,1988-03-23,AB-
47371242104,2002-09-01,B+
78646724757,1987-10-04,0+
71711433735,1971-08-22,B-
37222547572,1978-07-19,AB-
87462117384,2014-11-15,B+
35428751638,2018-02-16,A+
55722655705,2016-07-05,A-
56418815765,2017-03-16,B-
16664862170,1984-04-09,A+
54361581102,1983-06-22,0-
76358462110,1993-09-25,AB-
37212656121,2016-07-23,B+
62481357711,2014-05-07,0-
33855453588,2016-08-26,AB-
14386753341,2001-02-22,A+
20551105706,1993-12-23,B-
61131217741,2021-12-16,B+
65003041227,1990-09-18,A-
65305331066,1981-05-13,A+
13527541386,1973-01-07,0+
06116228133,1996-01-04,AB+
38435608188,1994-07-02,A+
13865302178,1971-04-04,A+
28565372844,1993-12-20,A-
52204143140,2020-02-20,A-
64224201071,1982-02-15,A-
36504860761,2010-03-05,B-
33368746734,1971-03-06,A-
58853433488,1984-02-01,AB+
13263407627,2016-10-18,B-
78575217562,1979-01-26,A-
30610357502,2002-02-18,B-
21553352345,1991-05-27,A+
54120754356,1983-12-10,0+
56605565874,1993-10-04,B+
83236473463,1987-06-22,B+
80231566734,1986-12-01,0+
33023817587,2007-05-27,AB-
64300313756,1989-04-02,A-
82826345331,1991-01-01,0+
63485887035,2014-12-18,B+
33322884237,2019-05-10,B-
34146861532,2013-01-15,B+
64428637062,1998-12-10,0+
75371187501,2007-05-24,B+
12466752655,2020-09-11,0-
13684185575,2014-10-09,B-
11013343362,1993-10-05,A-
86045067210,2006-08-23,A+
56638210548,1988-12-09,A-
38745618377,1985-06-05,AB+
52324001147,1984-03-10,A+
03611087721,1977-05-06,A+
40014601786,2005-04-01,B+
84513583512,1990-05-01,0-
03610811748,1973-08-26,B+
40426316245,1984-07-05,B-
61417368454,1998-05-13,AB-
08324268476,1984-12-17,A-
24066383833,1984-07-10,B-
83352764271,2002-02-18,AB-
62037757072,1984-09-05,AB-
11875058115,2017-10-25,AB+
06737738136,1993-03-10,0+
46277035055,1991-01-13,0-
12581840278,2010-06-13,AB+
77734835148,1995-05-20,B+
36701875318,1978-06-12,AB+
08820424141,1985-01-07,A-
84246362667,1983-09-01,A-
50738405230,2013-04-14,B-
82525747265,2006-11-19,B-
86422670854,2000-02-19,A-
63602116421,2008-11-06,A-
02336413785,1980-05-04,A+
62825838818,1976-10-11,AB+
81230807660,1985-04-08,0+
02382887583,2019-09-26,A-
70851686354,1973-07-25,A+
28208608167,1981-12-02,0-
15575478725,1972-10-23,AB-
60628054821,2007-10-28,0-
01527151262,2011-10-17,B-
35621262333,2019-12-13,0+
78134502447,1995-07-22,AB-
23287680388,1986-05-21,A-
13674754378,1982-06-23,AB+
67847346376,2006-08-06,AB-
23542340681,2005-01-03,AB+
74663330250,1973-02-02,B-
18504006306,1999-06-25,B-
34544540264,2004-01-15,B-
44423568855,2020-12-23,B+
16872717107,1978-01-07,B+
67727341625,1980-06-26,B+
52144626656,1989-02-12,0+
56014505460,2021-04-23,0-
05586724304,2020-10-18,AB+
56480254375,1980-09-08,A+
58674875472,2016-08-20,AB-
80814174000,2013-07-16,B+
55262661108,1980-04-22,0+
03646746080,1980-06-08,0-
11846566155,2001-03-05,A+
75685067538,1993-06-18,A+
81363243017,1996-05-07,A-
88421030581,2001-01-22,A-
23875745506,1977-04-23,B+
13223152873,2013-03-10,B+
67322837563,2010-08-18,AB+
12473746004,2014-05-23,B+
21741706626,1996-03-15,B+
36114307804,1986-08-14,0-
64831104256,1983-10-09,B-
42445360706,2002-09-27,B+
02300630421,1983-01-02,B+
02287825186,1990-03-11,0-
40784751842,1978-03-18,0-
55764466727,1991-04-16,B-
47537182471,1998-11-01,A-
04143286105,1997-11-27,B-
83556334867,1972-08-09,AB+
20845341253,2018-10-28,B-
20724813227,2008-07-04,0+
80571868742,2020-11-25,AB-
78314708031,1981-02-04,B+
14582084870,2006-10-07,AB+
34046102411,1970-07-27,A+
68854536840,1999-09-21,B-
72788843613,1989-06-03,AB+
08514733838,1977-06-06,AB-
85148131254,1997-07-20,A+
72164814874,2000-09-20,A+
54404372011,1993-08-02,B-
61124651421,2010-10-04,0+
04254040327,2001-12-07,A-
38713658238,2003-01-17,B-
46106538442,2021-03-19,A-
51082280072,1977-04-18,0-
72606807500,1975-07-28,0+
55016734818,1994-09-11,AB-
02516427770,2017-11-24,A-
35663320156,2009-09-10,AB-
05782608360,2018-09-08,A-
26811456783,2002-08-07,0-
58720724437,1996-01-17,A-
08258267375,1983-10-09,AB+
74670544602,1971-09-27,A+
31302602587,2004-03-10,0-
72574727808,1972-12-07,B-
43437718800,2009-06-18,AB+
53256724552,1992-05-22,0-
22236641480,1977-05-23,A-
65107575828,1995-04-22,A+
46434357086,1989-09-16,A+
17007405021,1987-02-12,AB+
67613104205,2012-12-20,0-
57071414342,2006-05-14,B-
66224004711,1973-09-20,B-
75778081680,2012-10-04,0+
55888752485,1983-02-19,A+
43563176782,2017-11-10,B-
62577511447,2005-03-07,A-
57270484137,1984-03-22,0-
27230635234,1973-09-04,A+
47253520735,1987-01-24,0+
04768065110,1975-01-02,B+
42520372026,2016-01-06,B-
83311438558,2012-09-18,AB-
50408301757,1993-12-24,B+
64540665654,1971-12-28,A+
27401433256,2011-03-11,AB-
32384317072,1972-07-15,A+
20414763861,1990-08-19,B-
37235661242,2002-02-23,A+
67255123325,1992-12-28,A+
04347776141,1974-05-01,0-
32756731087,1970-11-25,B-
60020837774,1973-11-27,B-
63881453452,1980-05-14,A-
88102565343,1979-01-11,AB-
71687678652,1976-11-25,0-
06816386653,1984-01-24,B-
21156684802,2000-09-17,B-
71351385244,1996-03-21,A+
34017488368,1997-06-18,B+
62506475171,2021-01-11,A+
28742362164,1994-08-21,B+
88786312767,2016-02-03,0+
46360151340,2012-01-27,0-
88315856088,2000-11-27,B+
85813055842,1991-02-22,A-
17886083360,1982-06-05,B+
68257853211,1972-09-13,0-
62883416518,2012-06-10,A+
55612805555,1970-01-27,0+
21663432673,2021-08-24,AB+
30174054486,2021-05-12,B-
42186320886,2007-02-07,B+
03286326750,1984-08-21,B+
70025862322,1974-08-03,A+
63232036408,2006-10-21,A+
24114132084,1992-04-12,AB-
38185558438,1984-03-04,0+
74137283845,1991-01-08,0-
10338408530,2011-01-25,0+
06172366420,2005-05-04,B-
31574111705,2000-10-07,A+
57040151085,2010-03-06,A+
44747154358,1984-04-20,0+
35382308144,2005-02-19,AB-
43270583733,1994-12-17,0-
01358187574,2014-05-12,B-
42347772778,1991-04-28,0-
30850486113,1984-12-06,AB-
13310082706,2018-01-27,B-
51156168054,1980-05-19,0+
81574302658,1992-06-15,B+
12370502628,1982-11-06,0-
40146172588,1993-01-09,0-
02622611011,1986-02-11,0-
28036855565,1991-06-27,AB-
84213084433,1982-09-02,0+
46084121588,2008-05-05,B-
00655667447,1987-02-11,B+
84348374706,1973-03-14,0-
60202154242,1983-09-09,0-
14320731317,2006-09-08,A-
00231778636,1971-09-23,A+
18441757045,2000-06-08,B-
32185080875,1994-06-22,AB-
20214764030,1983-08-17,0-
51115340565,2021-09-10,B+
44618032802,1993-03-26,B+
86180083708,1975-03-14,A+
06384725001,1971-03-18,A-
62148838145,1976-07-25,AB-
76558071215,1980-06-20,0-
08063038374,1979-05-03,AB+
41613436336,1976-08-25,AB+
13808018265,2004-03-13,B+
23141536126,2008-03-14,B-
57411318745,1991-08-15,B-
71073073521,1992-03-01,0+
77764576131,1990-05-24,AB-
21783744603,2000-03-07,B-
70568532825,1997-03-21,AB-
17300246825,1978-12-28,0-
75866252520,1971-04-19,0-
76372886575,2019-04-07,B+
63614757271,2019-07-05,0+
08181654532,1984-04-09,A+
57432822688,2012-08-27,0+
34738556485,2000-04-28,B+
17838053742,1973-02-16,AB-
61236634002,1986-06-26,AB-
14121781831,1972-04-05,B+
00878084407,1998-11-12,A-
72646741048,1982-10-10,0+
26301160123,2005-02-07,A+
57274012435,2011-02-02,A+
37168341651,1987-03-14,AB-
53818356440,1988-08-03,A-
11170404023,1971-01-13,0+
50486323354,1971-04-21,B+
52764568843,1998-04-27,B-
68741314417,2009-11-01,0-
25555053044,2008-04-15,A+
34511644075,1982-04-04,A-
21765344253,1980-05-24,B+
86134562184,1990-10-07,0+
66384102340,1987-03-28,AB-
21312541510,1994-11-17,AB-
64774354156,1992-05-07,B+
70032725575,2018-02-08,AB-
38435861280,2003-02-14,A+
72712543032,2001-11-21,0+
62081275507,2004-05-15,B+
67458756828,1979-07-08,0+
66477543870,1981-02-18,B-
70733712473,2010-03-16,AB-
46053642202,1981-07-25,A-
40411647304,2009-01-12,0+
04450236640,1998-06-17,AB-
78221760544,2005-08-03,B-
17510842173,2010-12-07,B+
58842538613,2016-11-25,0-
10335832433,2008-09-28,A-
22568786628,2003-10-12,AB+
11747256711,1973-07-16,0+
83054622076,2020-03-10,0+
06674247153,1979-01-01,0-
40464587435,1985-04-16,A-
43580218501,1986-01-11,B+
11738800227,1981-12-19,A-
38622746470,2015-11-09,B+
06458414706,2006-01-03,0-
84660578476,1981-01-17,A-
86750746320,1994-06-06,AB+
65681103074,1986-05-14,B+
76361577421,1981-01-17,B-
32464473326,1971-08-07,AB+
42538361836,2007-05-05,A+
01632222122,2021-01-25,AB+
61417434788,2001-05-20,AB-
34057110063,2010-02-23,0-
11786708828,1994-06-22,A+
50474038121,1999-04-28,B+
38146104285,1973-03-27,0-
60736802672,1970-05-11,A+
03701741756,1986-11-15,B+
05752261888,2021-03-12,A-
01435702568,2008-09-01,A-
55230345683,1972-08-17,A+
84230642111,2011-04-14,AB-
15426021231,1999-06-25,0-
21330510351,1978-09-09,B+
36502230227,2005-01-23,AB+
68764245503,1979-11-10,AB-
66003374753,1997-06-24,AB-
88861064552,1993-02-06,0-
58740642021,1971-12-20,AB-
58618707507,2018-09-13,B-
73346582783,1984-05-06,B+
12824188180,2018-06-18,A+
62577078013,2010-10-26,A-
23476275726,2014-07-05,A+
15801117361,2004-02-26,A-
48025044064,1995-05-19,B+
57281383638,2010-01-18,A-
40055581532,2009-09-13,0-
48745707075,1986-07-26,A-
05582450223,1970-09-21,B-
87303482284,1982-10-22,B-
11137331282,1998-06-16,A+
74626332835,2002-08-22,B+
10307528587,2001-08-01,0+
38544422882,2000-10-19,B+
57064740861,2012-09-13,A+
41076342170,1983-05-11,0+
76842133507,1978-02-03,B-
48216451670,2003-12-12,0-
17671326104,2007-07-19,AB-
77312460210,2000-07-03,A+
53340663246,1999-04-12,AB-
16250062713,1974-11-07,A+
31835246418,2018-02-17,B+
51674514746,1985-05-17,0-
63273268310,2009-04-02,A-
58185132483,2018-07-22,0-
33030830555,2002-07-10,0+
88221740331,1970-06-13,0+
55430502617,2002-10-16,B-
78386004715,1997-09-06,0-
77801627077,1987-08-22,A-
13271531016,2015-03-17,AB-
13870126184,2005-09-11,A+
40170238514,1990-12-16,A+
38075824315,2013-08-13,B-
54335708001,2012-10-04,B+
70106022011,2010-06-19,A-
36540625583,2005-01-20,A+
84336687340,2007-12-21,AB-
03056000055,1988-10-25,A-
71110037077,2000-05-12,A-
17806548533,2008-12-16,A+
25130202773,2000-07-28,0-
31530232502,1994-11-26,0-
01281107717,1974-03-16,0+
24152780358,2019-05-09,AB+
47872566742,2020-11-08,A+
15278783801,2004-02-11,B-
65867877753,2014-08-25,B-
01885602330,1974-12-14,AB+
22688442210,2004-12-06,A-
03776276267,1985-02-13,A+
43586084105,1997-11-28,A-
45556644488,2013-04-23,B-
72681266267,2006-10-15,0-
87243800341,1998-02-13,A-
04166343373,2000-12-01,0-
21602043657,2009-07-17,B+
08614625403,2016-09-05,0+
54357178686,2020-07-27,0+
01466055085,1986-05-11,AB-
60516514775,2009-12-04,0-
23713534283,2020-12-15,0-
56101785784,2001-02-16,A+
16807853800,2010-09-16,AB-
12500831056,1983-07-13,A+
68861010011,1971-12-27,AB+
38501565542,1976-03-25,AB-
62004482175,1999-10-02,0-
56130134174,1982-01-18,B+
54010605706,1975-07-04,AB-
65213482613,2004-05-01,A+
17782316260,1975-05-05,AB+
70776028265,1982-12-19,A+
50248272221,2019-02-17,B-
36721676782,2013-09-22,B+
42608281124,1984-05-08,B-
34803002551,2007-06-11,B-
24875550581,1989-04-24,A-
80335107848,1982-11-07,0-
21368543123,1995-01-24,0-
36205501708,1987-11-09,A+
70816611688,2002-09-26,A-
84668685554,2020-08-13,A-
47843727125,1975-07-04,0-
01845001206,1979-02-10,A+
51300305133,2021-07-24,AB-
76741475675,1983-02-25,B-
10176503715,2011-10-08,AB+
82450562322,1993-08-08,B+
12562127566,2007-04-20,A+
10681024868,1976-06-03,A+
50685211872,2004-07-05,B-
26344846245,2008-11-08,B+
61668526552,1993-05-22,AB-
71164121118,1997-07-06,A+
66717465327,2013-02-04,A+
56362428105,1988-09-04,A-
28318516664,2008-06-16,AB-
82810770621,1989-01-11,AB+
08487412738,2001-08-27,AB+
77072234130,1997-09-20,0-
08887682133,1977-02-12,0-
74588440221,2001-05-27,0+
08116454040,2003-09-08,A-
64580264214,1995-08-28,AB+
31082254210,1973-07-28,AB-
20212232056,2016-08-17,A-
18538133388,1986-11-27,AB+
23122770111,2004-06-04,A-
78030750472,2011-12-17,B+
22565245887,2012-11-01,A+
63664654464,1988-12-08,A+
25845623257,2015-04-20,AB+
71758888421,1977-03-15,AB-
01452105765,2017-05-12,0-
26280330657,1997-02-02,0+
10627723880,1985-06-10,B+
34120427203,1974-06-18,AB-
23567866815,1987-08-13,B-
61368265437,2016-06-15,B-
00222660426,1994-06-18,A-
42662454101,2014-06-25,AB+
26007770282,1976-11-12,AB-
45120637743,2001-01-27,B-
55806577386,2018-07-01,B+
07154065818,1993-02-28,B+
67713227342,2021-02-14,B+
55205240777,2011-11-24,AB-
81462246210,1997-04-10,B+
27488521265,2017-11-19,0-
62818581424,1970-12-10,A-
47251413442,1978-12-24,A-
04822382056,2017-09-22,B-
45058875777,1982-09-26,AB-
84237888014,2007-01-19,B-
12261305427,1985-08-23,A-
48135638183,1999-08-07,B+
53078301713,1992-01-08,B+
68184440632,1974-10-07,0-
61373022714,1997-06-12,0+
73072036752,2018-01-12,AB+
26368383131,1980-06-19,0+
41855150335,1971-07-23,B-
26032674178,1977-10-03,A+
22436073232,2021-12-24,A-
67061574557,2018-01-23,AB+
81751352505,1985-01-13,AB-
46540810477,1999-02-25,B+
71736783648,1995-04-25,B+
72784677880,1983-04-23,B+
05732367623,1971-05-28,A+
37444402048,1989-04-23,AB+
50553123188,1992-09-04,A+
78604634307,1977-11-22,AB-
54025562011,1994-02-15,B-
64508525320,1997-09-10,B+
25340150552,1991-08-07,A-
22526002613,1996-05-20,0+
75474782075,1974-01-02,AB-
01504821425,2015-08-08,AB+
41185546757,1983-11-07,0+
63023111408,2016-09-20,A-
33143126180,1975-12-25,A+
61068316280,2020-06-08,B+
48507582858,1996-12-28,AB-
51850846842,2018-04-18,A-
07008510283,1992-01-17,0+
44653567183,2008-07-15,AB-
25643478070,1991-06-11,A-
27603015061,1973-08-21,0-
34447415017,2007-01-05,0+
87308710765,1985-07-23,0-
66757441084,1985-11-23,AB-
33236382408,2005-12-10,0+
57025570531,1979-10-23,A-
72686180811,2003-11-14,0-
07116346484,2009-06-20,B-
64735526337,1987-04-20,A-
81046720806,2006-08-01,AB-
58764377743,1992-09-13,AB-
35874541774,2009-12-18,B-
35067516472,2016-11-12,AB-
88657163435,2015-01-12,0+
60241277616,2005-07-11,A-
81548572045,2020-06-01,A+
13511326206,1992-03-15,A-
32513407806,2021-07-03,0-
47575612548,2000-09-20,B-
31276407422,1990-09-15,AB+
60061105647,1975-01-24,B-
57380772162,1971-03-24,A+
86540748010,2005-03-18,0+
51178608033,1977-11-10,0-
50503485034,1978-11-07,B-
00068407503,2012-05-04,AB-
26582715032,2000-02-19,0-
67857340743,2004-11-15,AB+
15551258026,2020-10-07,0-
20546663847,1982-03-09,B+
73218021666,2020-05-06,A+
46547628557,1998-08-17,0+
46004037425,2001-05-19,AB-
83231206443,1971-08-22,A+
27723141420,1993-01-16,B+
16441844155,1989-07-26,B+
73247087573,2001-12-13,0-
71247803078,1983-08-07,A+
00302617756,1973-10-15,A-
24568318738,2008-02-25,0-
77418877086,1973-07-21,0+
85473301468,1998-10-11,B-
80220407118,1977-01-06,AB-
20788840245,1975-06-09,AB+
50804370706,1986-04-13,A+
12634132186,1990-11-15,B-
24566373053,2017-03-28,A+
01458613150,1982-04-22,AB+
81176660762,1995-11-22,0-
43285841847,1997-07-17,A-
35437680580,2021-08-15,0-
13552105482,1977-04-03,B+
11723703303,2009-05-22,A-
35572466475,1990-10-05,AB+
32205863700,1978-10-09,AB-
08842257555,1984-06-28,0-
37364422676,1988-06-05,B+
66875281732,1981-11-04,0-
28406674381,1985-05-05,B+
26704118632,2018-06-25,AB-
06634285543,1993-09-23,B-
88471413336,2001-04-27,AB+
66563506547,2018-07-04,0-
34658625840,2013-09-24,0+
54725366708,1983-03-07,A-
02251187407,1990-03-07,B-
07581340558,1975-11-23,0+
37226337367,2017-11-19,AB-
34170405084,2013-04-09,A-
36344731176,2000-07-04,AB-
11240624287,2019-04-14,A-
64801174744,1985-08-27,0+
60467541162,2021-10-27,B-
31778420083,2008-07-23,A+
01024021052,2006-05-12,0-
63087386184,1988-09-14,AB-
70771574423,2005-07-22,A-
54477628887,1973-03-07,0-
88027415402,2003-10-14,AB-
13354385312,1977-07-15,0-
65410288371,1982-10-13,0-
37385143506,2002-08-27,AB-
66722567141,2018-10-01,B-
81144071646,2019-07-01,0+
02122651343,2012-06-27,A+
82465707044,2020-02-18,B-
22181614836,1989-05-11,0-
57062877114,1991-02-21,B-
33684627212,1992-12-05,AB-
15488675041,1995-10-24,A+
21154638467,1989-09-02,AB+
84085755287,1986-01-12,AB-
36733603420,2000-08-20,0-
70445575701,2011-07-03,B-
53060504166,2009-09-08,AB+
85668005175,1971-10-05,B-
77004811670,1998-07-08,AB-
12488283766,2000-10-07,0+
20338843850,1973-03-16,B-
28811273183,1995-05-16,0+
36556618520,2008-10-02,B+
27087563034,2006-12-18,A+
37640542133,1974-04-18,0+
04572410700,1985-01-02,AB+
84276270302,2013-02-04,A+
03003642347,1972-11-18,0+
21213265131,2007-10-22,AB-
77041337127,2010-02-21,0-
68620442181,2020-12-11,A-
15861413064,2004-02-18,A-
24463763845,1973-02-16,B-
50244626855,2013-08-28,AB-
76733338540,2005-09-07,B-
84430632247,2017-07-12,B+
47167356113,2001-03-16,B-
84800124553,1987-03-19,A+
21635341314,2001-09-07,AB-
86632605220,2008-12-05,AB+
06224786882,2006-06-08,0-
17178624552,1998-03-28,B+
85033435513,2016-05-24,A-
31414353636,1992-06-08,0+
88348437458,2002-12-22,B-
71770022183,1980-11-23,A+
25885588610,2010-10-26,B-
44636641866,1994-01-25,0-
64033200431,2013-10-15,AB-
48171272203,2000-01-12,A+
46064713467,1992-08-02,0+
25147651230,2010-04-27,B-
05744333302,2008-01-11,0-
34375616836,1977-01-24,B+
85182626833,2007-07-24,A+
17017468605,1984-02-22,AB+
67607010073,2004-07-28,A-
14522076732,1999-04-17,AB+
34522426518,1987-02-26,B-
21572688570,1986-03-20,AB+
53622730104,2012-06-14,B+
31876077208,1987-05-15,AB+
21581038382,1991-07-23,A+
28880057433,1998-04-05,AB-
12355746552,1982-08-18,0+
30614101106,1982-10-04,A-
52122201202,1996-07-13,0-
35413040347,2008-01-21,A-
25417726461,1971-07-02,AB-
64523737571,1987-12-23,B-
34832031625,1990-04-13,AB-
32505680076,2019-12-27,AB+
40727035735,2005-07-21,0-
08752707655,1974-07-26,0+
02076878682,1994-12-08,B+
53751102303,2010-12-25,0+
25821435238,1973-05-17,A-
57747460188,2000-02-14,0+
55565356213,1979-04-03,A+
53032303732,1990-01-20,A-
63353480874,1970-07-20,A+
01812851026,2013-08-13,A-
67860358167,1979-02-22,A-
65031723225,2014-03-10,B+
86037688362,1976-11-16,B+
00701827340,1997-01-11,A-
10474717737,1977-08-10,0+
78110122830,1987-11-21,B-
03813884831,1972-05-04,AB+
12077768473,1976-01-13,B+
66272141032,2005-07-09,B+
47486240571,1974-09-03,A+
06255548587,1976-10-11,B-
57645664045,2021-02-11,B-
13283850641,1999-08-27,B-
72808243466,1972-12-12,0+
18144232633,2007-07-01,0+
28882505785,2005-01-16,0-
32462388252,1988-05-02,0+
65513262418,2009-08-21,A-
40410484257,2015-02-17,0+
12820833833,1989-01-04,AB+
84302864512,1971-08-03,B-
36304651130,1993-09-23,B-
40173303433,1979-12-26,A-
07266800511,1974-08-14,AB+
67706755250,2004-05-27,AB+
31114860381,2012-06-11,AB-
06032726210,2021-04-23,A-
27511185404,1982-12-18,0-
14688848283,1985-06-06,0-
48078471176,2016-09-18,0-
37326123082,1985-04-04,0+
63546007347,1977-03-07,B+
40758274221,1985-10-27,B+
08622638126,1998-06-20,AB+
83662285306,1972-10-12,0+
24116172562,2021-03-05,0-
76666552255,2000-03-10,B-
15380311581,1983-11-22,AB+
52037258108,2015-02-04,B+
11368200078,1975-04-05,0-
88621840435,2005-04-23,AB+
43551673246,2005-02-25,AB+
43311417663,2008-03-21,B-
85134283870,1982-12-01,0-
23535780224,1984-06-19,A+
17453365174,1989-03-23,0-
72825673350,2003-04-09,A-
33686645314,2006-05-07,B-
81801601747,2011-10-06,A+
27210674572,1971-01-21,0+
66800522645,2015-05-24,AB+
13632504286,2002-03-27,B+
25330573631,2015-09-03,0+
30515512213,1977-04-27,A-
37087725886,2007-07-18,B+
16372018160,1975-05-06,0+
35071884743,2004-09-12,A-
73140461885,1990-01-28,AB-
80275052830,2000-01-08,0+
15744055174,2018-02-13,B-
82730824623,1991-12-10,A+
07622223756,2016-01-05,B+
50282086125,1997-08-15,AB+
86830336807,1997-08-19,B+
20352658285,2013-03-13,AB-
31364400038,1977-09-06,0-
58820752686,1994-03-01,AB+
73077782521,1986-05-27,0-
88773313403,1972-12-14,0-
03021016840,1995-11-28,B+
40388623372,2019-01-07,A-
14060828778,1980-02-10,AB-
22218703535,2017-05-26,0+
02012726245,1990-02-18,AB+
43455665176,1996-12-16,A-
03286408425,1987-08-21,AB-
65311767573,1973-03-06,0+
76861254258,1983-12-26,0+
53211437781,1982-03-21,B+
62047137711,1988-11-26,A-
00735056305,1998-10-05,A+
42314530203,1986-01-03,B-
62775583242,2001-07-06,0+
57444235416,1994-07-02,AB+
53735414836,1983-03-10,0-
22747715701,1992-12-02,0-
63512281188,1997-06-14,B+
23132641222,1972-06-12,AB-
64260753566,2012-03-28,AB-
23063513584,2000-05-27,A-
05201737816,2020-09-28,A+
54355765234,2004-07-13,B+
62655727120,2015-02-12,0-
75156443726,1970-06-26,AB-
15617710427,1970-08-16,B-
77172878258,1996-01-20,AB-
56613864617,1990-05-12,B-
44601427318,2003-04-19,B-
86070285187,2000-09-04,0+
80521543284,1996-09-15,AB+
88216138764,2010-05-06,A+
47061152563,2012-02-07,AB-
04844272623,2010-11-03,AB-
13215123618,1972-10-12,0-
74305715565,1979-07-05,0-
57146871741,1976-02-09,0+
28007370411,2008-01-01,A+
32188633740,1981-02-15,0+
87114852537,2019-01-10,A+
42334442428,2020-07-08,B-
44274754815,1976-11-26,0-
75478668275,1971-02-09,B-
31470346628,2021-02-07,A+
15020264481,2014-02-22,A-
82667127303,1978-04-17,B+
34265423683,2017-02-19,A-
84553616437,2018-02-27,B+
00182741720,2002-10-12,0+
47744070177,1990-01-01,B-
47647653318,1973-12-08,A+
16644438018,1978-07-26,A+
23386364574,1995-03-05,A-
14162268153,2014-02-03,AB-
00017671767,1987-09-08,0-
34871015384,2017-12-04,A+
67571467234,2005-11-06,A+
51630743683,1984-04-19,B+
72018174422,2006-05-07,B+
30446144615,2014-01-09,B+
77877637286,2005-11-27,B+
61701702604,2019-04-25,B+
85784731530,1999-03-23,A+
76113336767,2002-09-12,AB-
06413153336,1977-09-06,B+
83756628371,1971-11-28,B+
64518330822,1998-08-10,AB+
83840824604,1990-05-17,AB-
04170533548,1985-04-26,A+
16078750705,2007-10-18,AB+
24252884014,2006-06-23,B+
31382516887,2013-10-09,A+
86570558140,1976-10-19,A+
23720531010,1990-01-23,B+
87440527072,2007-02-19,AB-
74681482446,2021-09-17,A-
68311027248,1972-02-15,AB+
61873634824,1970-12-28,0+
73722663411,1971-07-12,B-
25175228866,2021-09-20,A-
78752308281,2014-01-08,B-
76671887256,1985-06-16,B+
37488213563,2003-02-27,0+
31843786137,1972-02-14,B-
31401713116,1989-01-12,A+
61335446051,1974-10-01,0+
03782257014,1981-02-04,0-
34131365368,2006-10-09,AB-
47530216570,2014-05-23,AB+
40450121568,2016-07-01,A+
