1417,Arleta,Witkowska,51671165010056821055211580855149729765555181114117107509954491005211379104,5110971565010153555379995248117528211355117551011031071204866545253485648,13331535060,4484,6190
1418,Anastazy,Zalewski,,,15155204342,25036,32391
1419,Marcin,Brzezinski,,,55545261247,27125,39693
1420,Jozefa,Tomaszewska,,,87326206722,3100,34846
1421,Konrad,Wysocki,,,00873840712,11321,29356
1422,Anastazy,Przybylski,,,11772345332,5080,2822
1423,Joanna,Pietrzak,,,46647027831,8924,4021
1424,Milena,Sikorska,,,75214675183,17010,35954
1425,Barbara,Jaworska,1155610997691205186119491091177449111541218510986841154984971048183766811754109801055387,10583797010952771191109768110485485971168273121537110056838610251874984651004911710866,08662481280,13224,27446
1426,Celina,Przybylska,,,23047683267,11724,4225
1427,Boguslawa,Adamska,1115089112114120107718556541148353755052541097674,561005488688310310878561004866114100481098511110877,41054315776,13020,9292
1428,Jozefa,Kwiatkowska,7654985649564948569911412011752545610373555351119551105168,55508110053897298894856121661201031076986495348107111778954,64284478400,24939,36683
1429,Marcin,Krawczyk,,,65167734341,11868,38701
1430,Eryk,Witkowski,5552851195579112557410871664810868671061216551112102731147152521085365,55898684877548551039786111781075610377671066956109829870787756114113,45153286841,29248,34064
1431,Otylia,Brzezinska,,,62802263854,12224,27030
1432,Norbert,Witkowski,,,58238007085,11115,20142
1433,Eryk,Duda,,,78816515646,14407,4394
1434,Kewin,Kucharski,68515111167547511370859968678711876987950517210010052106527069657277545249,1101145467824871565356497811153735411254787855688311969796511112182661005154,57557180336,28119,31966
1435,Dagmara,Wojcik,55111827210011386498354768610879695084765156116498087,8568104884988547655496812012011911082751121158197734999,75004283433,4916,30737
1436,Gustaw,Krawczyk,501114952108115551031035581118809711650109511095375691051007082109765688107,68115121565055103695049113824910170757811653791025072856966501104984103,00252683475,13425,14883
1437,Julian,Lis,8612110673815569707754858965557510453661094810853568380854910366761215148107809956115,105114548311272849776116121755111979111117104117498710056741181138111310765548685881125511880,31305471381,2728,3717
1438,Katarzyna,Szulc,,,03153500255,18320,36583
1439,Jowita,Sawicka,728467504848971006570108775448116,56751178010550866610781120501048484,78223772185,22474,32651
1440,Celina,Kwiatkowska,55751161091048568103498510911510079103104515470,1001051009910484566710275115491134910154547489,21384608612,25272,7884
1441,Alan,Wlodarczyk,112108717311666488079491178810450103108554981796710179815568567710410171109528550,75110535374987883107741017310910175545697854967101110765367815311466109721134980,13360148278,20040,1729
1442,Katarzyna,Kucharska,5048705256971097210377778967525150655211889725154817376535355995176491076612081885155485688,511118455659966519979525154517265871151035452828255777155107109558211997495311172106109121548974,38462800776,9101,26658
1443,Anastazy,Krawczyk,,,86671576602,17631,25820
1444,Emil,Kozlowski,,,71638703668,26590,22440
1445,Norbert,Witkowski,,,48240154486,27518,38862
1446,Otylia,Jaworska,119568498555354109865253107104517398568211352555684104521115448,1114979109668086495055111116121755611548731021094955994850685485,02215211048,6821,38330
1447,Kewin,Rutkowski,77106117525277849712066987251504887565171724981994810249738612110051106,10811011210156735156671075573509910681101525010465748856664898731155351111,84773611276,22865,16003
1448,Milena,Wojcik,86565398815410711356536510553688210781103,561145610455507751551211045655758511389118,18007840780,13370,10744
1449,Anastazy,Jasinski,,,36657678632,23749,35536
1450,Teresa,Pietrzak,1049910753761181121181181135680811117811351871045571721216752108797684705111711250561155656,89814910156556983491025450121111521034812010475535165114885150806883534854695352101118,01732214562,23723,12058
1451,Katarzyna,Zawadzka,,,11256863647,27023,21550
1452,Jola,Tomaszewska,,,82553810150,21235,2287
1453,Alek,Laskowski,,,11821276321,9486,24820
1454,Bartosz,Kolodziej,65756554568611781119815299113896811754495679715468838950548210997787353,53545072891101041216571561065377565354884852821057354528911510510798549955,83307383542,20937,34520
1455,Helena,Zakrzewska,51110829911310311980501151057949109555011454975280734856885310355110798751114117,54697356811071145485114106781151031131121071061171088068102551125450671145486484978,42764236515,14274,26027
1456,Helena,Zawadzka,,,40416240204,17132,14900
1457,Barbara,Kubiak,7951521105584655310510452105891191135249,10385497710477106555373668087827310284,10124230670,3838,1944
1458,Czeslaw,Sikora,107715111954838269667375569977818974112491115511076117895454117111,751148948738476831051181171201076670751045610850491004949711161015652,10117724435,29667,11340
1459,Gustaw,Marciniak,1121197672484949836854536812050518888,11178795277531008712189537486736652105,33245753284,19980,29868
1460,Boguslawa,Kubiak,101541025479491218311173110102521098154884910373,50111545365113105711155098891177812154531055470,42710631760,3811,5317
1461,Alicja,Przybylska,1028411282545069499876107841038279547967697848515486100985397111107547374828610255,554948541005187507049661186748481097010498491131008010948501148082801145256887110548,07637308034,9178,14617
1462,Otylia,Jankowska,755150488568851046810611080109521064811310798117826668110698311151517448114758773119,10097100115119785650103116561141041131068611210348518110974497450806597567655677254107,88635000323,5524,9660
1463,Luiza,Nowak,,,25352407128,7713,12610
1464,Antonina,Zielinska,112988473491161121007211497521009856555685876973112528976891006569,7250106671101211157553120110528449771174848721071061021055255695211155,62007051236,19866,33441
1465,Alicja,Maciejewska,52555510152102113112487073101696979111105758448541085648,53751071138610767521085272106487098114100507554998511471,64252422056,8475,5390
1466,Eryk,Gorkiewicz,,,56541568426,8314,25220
1467,Jozefa,Glowacka,,,63417215465,15572,11856
1468,Anatol,Kowalski,531201085555102551049710211256685254106499855731184848555110699685174526550,110778453884954119495210052105491195479108106100501071151165253110515349837454,66383407746,29400,29918
1469,Emil,Marciniak,,,55608513408,2506,31428
1470,Katarzyna,Urbanska,838711578104118735680851005168113120491186781,1111041011191106956109118501165611410069101665478,11772345332,24852,25627
1471,Cezary,Kwiatkowski,10154515211248831005311471116100521137586671151151198848106494911474108118,5071818410112051108558288515449524951114104484956681161057272888165,62838570624,23218,36838
1472,Jola,Kucharska,835610883120526910989831188448971197450,4997861057967111535470119112485411010773,71401106674,19193,22546
1473,Franciszka,Kubiak,1001158448677210580102119104791147067110866756117535253114496652664969661118811455,71545289547798535510671118528977497187518010411553494810811575737255991215580,52347810230,14322,24493
1474,Celina,Ziolkowska,,,88134875580,23623,7322
1475,Oktawia,Krawczyk,,,52385762527,6844,1822
1476,Alicja,Pietrzak,,,38081603570,25327,20992
1477,Eryk,Krawczyk,,,18683281333,675,32975
1478,Cezary,Lis,,,12740337664,13684,28318
1479,Otylia,Gorska,,,46150756335,5339,37265
1480,Otylia,Zawadzka,858581991005411053110697065112811191041056710111682527211174104501171145277,10611454491121207652495553485076758810410674104857211497666651875150109,44045806316,2255,7439
1481,Marlena,Przybylska,,,25302424826,25220,39017
1482,Jowita,Kwiatkowska,,,54603222073,9271,13167
1483,Barbara,Piotrowska,794911010249112688510110276111535173119481067011710611387,55771021067011368504810511910855111102875283103485610055,24416356738,28193,2720
1484,Iza,Zakrzewska,,,40260078210,2646,16865
1485,Oktawian,Kowalski,5211469721095211910211310454511071198549747370114541111088876112681206811811249561134984554986,52555569565688667176505051721024852564852515610411511410670557871116110100119987611370110,88444270348,2964,36582
1486,Luiza,Gorska,771041128910167778987661128310811648121711077455851208710548677712011181118106865583758275524970113121,51491054854778168765448715510188495384115858970121749956659776779877488350789879671098612056,88645856083,12781,12304
1487,Monika,Ziolkowska,,,03403675221,14511,39457
1488,Bartosz,Malinowski,1175371102768110549494989661035673117116677949108109104508810310010810576114,517554100115717672745575114519953757110388868412056535611573115668881,31556648720,20804,15904
1489,Marcin,Gorski,102517998485179831121078897115561185680114119116858349,98538111510211248120559780112114851196665484848558076,50740887606,15957,32247
1490,Boguslawa,Marciniak,11878564867555155794882117101115671045253716955716970120,1067311052561008977785610387106481171004885705353551178949,38010651731,12289,10806
1491,Maja,Wojcik,10849807811356498155107855055109545412011553775198491071191149748,755685504812182103776697551144811551777079116115548069721035083,88310502760,10052,28694
1492,Igor,Szewczyk,5089116557397681034856117108525177746786518511511653799911485485375497782104838849120,499850808677484897761121121216672795571527955517010088537583555451515049715411252,37544834064,20010,38234
1493,Emil,Jakubowski,11572531021015648777573828811482108785349121994810279784810811774835297657479818582488250,1071011065351509849505581119107111102998183857048545510087511036710211855111112481215180114115114,20222752588,16684,16037
1494,Kewin,Gorkiewicz,,,77441052330,691,13887
1495,Maja,Jankowska,7175102514811983547067815648811101167083561019988118102,10555686981120481168174108541159853107106806875528510482,82564037571,7332,27638
1496,Emil,Wisniewski,121548010349741008811181105547251111707299828911611411910812150981155051113671147476110547210556797149,541217471110118103117554849548710253557686100821129989677148499754537878857112169501015611010010148,20753632184,3472,36456
1497,Honorata,Chmielewska,,,03457284157,4833,27999
1498,Bartosz,Malinowski,50681101087385102998486546611349805556118807275511191028881554989121,103761035555665151111971071108597109487268691001165268549898525310551,76024481476,20059,27051
1499,Eustachy,Andrzejewski,119105521218055995383745186541138973551065671495611055121671141011014851101775349112995610571,1094950716654112104525571714888855682568751896554484910251891004855854910171117102515550,40015467740,17073,16837
1500,Igor,Witkowski,1009780100100115114565252109100985011875106797556121865497896710211410348567512151535072,1014810173717152102517549118565011010210910699114998455481045210854104815568481107454118,78058513150,15816,12139
1501,Jaroslaw,Przybylski,107815455681075411210211352547887558082116665572104,54561121041185251119845510410411071664950671108654115,54186424748,14084,29429
1502,Maja,Nowak,,,55635036721,2999,3316
1503,Joanna,Chmielewska,,,78350338752,27587,3479
1504,Oksana,Zielinska,6911011212111568113112989950891081109787507174865551498455524856545410874117107506969,103685274801096552701001081215371528510578494852548973821055656831078411711097554852,63652150626,20242,3362
1505,Monika,Chmielewska,,,27562233026,10230,5493
1506,Alex,Marciniak,48104511128281508611211587121551125476112545548113868610872745453109108991196788101725250,55891065211771100975251487049497712011885107104109107861216711179117897078781054978528378,50176222522,29880,9585
1507,Jozefa,Nowak,,,42272303504,21042,6237
1508,Gustaw,Lis,6786728711965525212170661017389113511128786681171144910410856497252485287108118103,7011050105116755510910851116519850516711398755411810254805552102895189100117556652,72085687128,21798,22371
1509,Gustaw,Kubiak,,,21466314701,3086,20660
1510,Elzbieta,Szczepanska,6911810611210798538151794951651084953120118521147955108,8997103731011036654541155011451495678694810373777275,87527648106,13351,33251
1511,Bartosz,Malinowski,,,65343112765,5552,5905
1512,Marlena,Wojcik,106876511951815079547873106507256,104747611011811169851191175010455117102,07526546053,7865,31466
1513,Eryk,Wysocki,81116885552527055118555685518311750108108116109681191161197910150548254481161115550848650,83555110011872987311652865354521198810681481091097478995678100898011480878970867212074,78452157762,23435,17172
1514,Jowita,Ziolkowska,10848511101197649535348544855497872497579505498113731117498977066,885569977511877661094812155111102487866828351538011956891007765102104,01831417161,14763,29430
1515,Celina,Adamska,4884103565353671181057449119495653106558551821085054,55496511867528171548153561141045188994881104559880,75525264421,14172,32583
1516,Leszek,Witkowski,,,37757267122,12679,35376
1517,Antonina,Wojcik,,,57336867040,21268,27356
1518,Leszek,Lis,10851495255117555210872838255548355110495452756756105119,73566911810599121727956545271501211078376110777279977576,52734154840,12010,33999
1519,Jozef,Marciniak,111109535256897479101108100524980735450119495250971198586978653110855267995169899810267116114,561041128474718688765185671137797111121829865687675121511045681505310376884910748114856610681,56473472076,1770,2396
1520,Alicja,Witkowska,1025488103121511181109748741201041211056581878211356501158753,103676810081691017953781158711051675676711185568551017950,36222082422,11330,14252
1521,Magdalena,Sikorska,,,53312755808,28857,12074
1522,Alan,Przyreba,,,77321301380,28086,17302
1523,Norbert,Laskowski,,,26561602365,27138,27167
1524,Marcin,Jasinski,52701075477498910654106115100557811971559811376103515276535510365521186582537376,5171505572525084106745210086521175284114867511552795299664911012153565511165109,40343746181,4320,4636
1525,Antonina,Zawadzka,,,01420180683,19073,19240
1526,Nikola,Zielinska,,,61554162625,16565,20539
1527,Konrad,Wysocki,5349107541121018179525072481051206851515255114845349541007698871068354741011014911967717378114110,508811098681206910050567611710811075541164884116481121085072100751078879547098545410811198818955100,43745246185,5501,7049
1528,Eryk,Lis,,,36406746502,12382,14405
1529,Jowita,Przybylska,101495154101501094811656757849114715311578707851776610410456,5453845510777975011611548871134912183551155299834811311255106,78504317515,227,14829
1530,Kazimierz,Walczak,,,05377147625,13200,3286
1531,Leszek,Wisniewski,5483121521084999751135253717310811054725112111711455485082815211010611552485110554491078678106112,7752115556753771156774546766110107544873103107564874484811382555356805211210298557766534854,06667567408,7146,35275
1532,Joanna,Chmielewska,6848821058655524999120119995448525187,7489718711948838911610386997597100105104,03315526037,16736,38308
1533,Kajetan,Jakubowski,,,68325045064,19559,24100
1534,Eustachy,Wisniewski,50666610949107491211115551516510848101758953875310166114534911912174,495387108115831197871485410380877750891085583551031081151157910411055,65743620263,14925,10854
1535,Bartosz,Kozlowski,,,74635400803,27529,5622
1536,Ewelina,Sikora,116878610751557188899710565721129710110010211356567351819812150566686531018978,55545510585798110110578541217178747174119115991144949106103484956498886548470,80633774807,23513,16109
1537,Otylia,Urbanska,67535110954109995365115675353515649547610579831055610251111705110076561151071114956120,5649795085117118515611374561155454796749531181197865705653668355505254561068511452,14535282368,24002,10425
1538,Oksana,Baranowska,,,25842748057,18238,9868
1539,Grzegorz,Marciniak,111818810512165485610167487056111537611755669751705579977656511076870508156536575,8587981177353105725211951564869114791038950109557769103684999526556685148761175185,32832544586,19606,17581
1540,Marcel,Jakubowski,841071144954505282761191011195651555410484565555555448655375101498151556954116851015381561066780,1008484102825149745169567151737449765110950801126555515211267871019851118488650851201151157810154,70458525544,23147,4813
1541,Emil,Jasinski,,,62783704041,21815,9196
1542,Artur,Gorski,,,08240560144,13408,29959
1543,Alan,Wisniewski,,,76163048687,8917,13843
1544,Oktawian,Krupski,1107011789545577103101525485535610552566711910298988648,5655687856106677354515154103791201091158999511114911365,68142110063,28412,5888
1545,Helena,Zakrzewska,65554987481097011356889951791156879105107857270831181141175354114116,10473491095356768149768454567048791061188849108118851135210071120116,10017671604,3783,22520
1546,Cezary,Witkowski,10689117498054106538555101807055557683101105547381,86515410655691186749869978835310555845450995650,83586566328,5651,24134
1547,Otylia,Gajewska,,,32748713242,25155,25186
1548,Emil,Wisniewski,,,70382353424,27552,3565
1549,Barbara,Szczepanska,,,74341203102,1663,911
1550,Alicja,Ziolkowska,48681095451541081145370754973555211281895481754954977082775253113561205610410176711088478,10252757710765501205551115118501061074910750116891145283681095451651155497541095597751211115065,40068021402,14839,36414
1551,Marcel,Malinowski,110771151098080875051781187410878511147873557252995610074536676547211450113,1061011177652771035256704888109102481001075111954107535151844811511672561155172,40741204255,13257,35247
1552,Adrianna,Zawadzka,,,38461056887,28536,6377
1553,Luiza,Kubiak,,,35430130137,20410,15073
1554,Celina,Adamska,116120102567150776984676810081844954101675455,52101675148536950117117531171191127311899695585,83234506827,14015,16800
1555,Milena,Adamska,,,42647273706,24936,28042
1556,Jan,Zalewski,,,47642128460,11845,19691
1557,Anastazy,Urbanski,100114521054910355791218155569854112568287505376118715311477851178670847048114485677,51536852806949791161145610153121887981718079691017611354538310411151105781185285105106,57728435357,23671,21919
1558,Marcin,Krawczyk,,,17170326042,8649,4161
1559,Igor,Krupski,70538865541051038983839910397567310611552555311211083541097265107511081015212056511198097655481,7811512072114118110801146679113521111179911410671501191177911411450498010283989772114737352106545351,67007232473,21616,4601
1560,Leszek,Malinowski,,,80510384847,10270,20273
1561,Anatol,Walczak,11469515378516975101979811388659910071111113654855881067355538552112121,551011041079872818210976995112054110103485652755410389721095252798511154,50043322106,16810,38455
1562,Teresa,Gajewska,84108121844911348991157283801024850824853103999810687488251,10111012156978311010683896969120119116545356117678984481065574,70151124000,5699,20404
1563,Olga,Pietrzak,11089491105549558089991079885120737956115541104810311350545048531125049989898691091081034948104,6650795211581113117761091138951487011775104103737448878851102731137055507868544984791151035256,31742213533,7390,15376
1564,Norbert,Wisniewski,56985685748070815171108114100518053665011081985411688551175166678752868868105481026851728472,685510810050741054851495311810910353555688516711250554811253115104658950765410270485411950515070,33030638824,12656,39947
1565,Olga,Szulc,,,57467541871,15807,30755
1566,Antonina,Maciejewska,108745011885975011355774910010411510671100526967504854526610965979956491016750113112494953721075448,8352515011053487910588509850501105655561091155352106119107481156611310986979987106567249795410111051,33365323741,13874,38290
1567,Alan,Brzezinski,,,85607007116,9003,7824
1568,Pawel,Duda,,,55466871660,28163,12425
1569,Klaudia,Zakrzewska,,,01608334530,19609,28438
1570,Julian,Gorkiewicz,7267511105351107511068154547210455835554116715612089,5551511068968885485865484495284515310054497011366,14604606178,6347,38900
1571,Kewin,Wisniewski,,,47188154625,4552,20050
1572,Maja,Sikora,,,02557318133,18831,11036
1573,Otylia,Szulc,,,11716205621,22821,33834
1574,Nikola,Maciejewska,9811782113114841091176685755453535511155,1048711675564952754988807584898387109,10226882875,23198,27612
1575,Arleta,Szczepanska,48497983518952565510754528897481095510688102120,516610955504810786535471106545611376548070117117,55250602872,2851,20622
1576,Oktawian,Kowalski,506569497082845010077734910775868248505512050867078102104837786107121102113524810011669538810911510250,527472108109651161017472884856821027111670119101681131141094911810774113101103109495378815665768911776109118,13630315857,14062,5595
1577,Igor,Wysocki,7311569541127753501101075111098885612111676565511711611351,565453816956568567757810565991185055508653120746999,55682818071,28034,26909
1578,Jan,Walczak,,,25344423811,1576,38625
1579,Kazimierz,Gorkiewicz,,,03108024612,2060,15787
1580,Remigiusz,Walczak,8081661011001151099854105103515085841098799531061021055378528567121535384539950110766566495011648,8989116489810468535510111054111487111567115801034811611873494985548769110545412012172495652994848,87718703603,13725,36568
1581,Andrzej,Sikora,,,64218711144,921,30900
1582,Elzbieta,Sikorska,525065486872707210910466481135510854739948998755831026549517111510051718974565481525348,4910610310975116505075758751521218949837597555211783665476495010649518998521107673848055,16267583136,10637,22519
1583,Eustachy,Szewczyk,,,15166570616,4175,31228
1584,Andzelika,Glowacka,,,86164682007,22853,10532
1585,Katarzyna,Przybylska,538498805511954111108681145371103114698311271106841017488861176982667772,111484882106701207574687089821048182748372765151531208654761064977101,14263270513,5492,27516
1586,Milena,Marciniak,8783766810610410481761091035655564810351495651,10766486586887811411254546765898688487755117,68578240568,9595,24323
1587,Lukasz,Duda,,,58635154281,25705,7783
1588,Barbara,Zakrzewska,,,47661283212,24507,720
1589,Oktawia,Gajewska,5480891196880537512111154100487810611268551025210110376119545154108,4881775052681081207984481166653728589110505252116111115567056114,17225838260,7693,30976
1590,Andrzej,Rutkowski,505250659768114106709765486552706849978149495551811021168456,555085101725511955831041087550112537311810280120567581551065410188,24146322710,16047,38340
1591,Agata,Sawicka,5070521175099654810910950707174806788101107488597511094853115495351521086768,78667483108119785055110102106765350518856108511047588705611510055785412110410054,11681351680,25794,8878
1592,Kajetan,Gorski,,,54338504068,29189,37311
1593,Arleta,Sawicka,731045211586102557311449981098755558282551051035110610849869769485556565550117498073839810810649,108535148724965886754981219882110535255112484889516670799950525211166555310853798449838349,03836130776,28930,17655
1594,Jola,Nowak,9752100120565148979853731055111051561158172485149101657484654855735453544911077524955,767852110106547152688248118558949546611353698678888612079117511011211184948485380569856,81556845316,5421,1426
1595,Helena,Szulc,,,55376501822,4337,1068
1596,Jowita,Szczepanska,,,52718625364,22479,28931
1597,Luiza,Gorska,83766582527850567611611097521028289105528554108105,48825079871058899801185110612156975256725572113103,50425408163,14872,30495
1598,Grzegorz,Krawczyk,,,73848055456,21266,29989
1599,Konrad,Wlodarczyk,,,36745346564,3705,4271
1600,Norbert,Gorski,5111049495311898105109518555495371681128654504955995052113539886,537799100759766112481055412110774547011010249558254747656111518765,83053864702,16727,35734
1601,Marcin,Witkowski,48774883775676881147011050481191021051138298121113495268,73109121116116110118885610111450725581685082671205610899109,54804557772,24034,13664
1602,Jola,Kwiatkowska,,,24704268782,14898,2595
1603,Aleksandra,Wojcik,1061161005310870725210980114821115151496668504810279568288995482481177685771058373775511665996784,80551151145152495569715067486587879998525484851097710283878454109108101110558251736611297119112118,16385327748,19626,10535
1604,Bartosz,Zawadzki,1045586565448114108110517210748668282105108877852989788841108810650555178878510088495653855570,6610310212012180100811101138411410976107507610010548535310875504950817052105787172485110980112715056,22070874033,21367,19296
1605,Eryk,Krawczyk,81535150555349538556707455541011065511054851061065211555565654,118101113111985455791181201141014968497784110491201005188120113524851,36170153887,9521,28361
1606,Konrad,Kucharski,5410711868795182118737889106675510274118485210470651045211856110497210080,51508210480495554112877778551071208856121121538865119118101505669518970,22657030663,5613,27475
1607,Klaudia,Szczepanska,,,14527615006,14206,8525
1608,Boguslawa,Gorska,89544955119111117119755648568356545180119885511249113105847249825549,1081006854496579102851199952565010255686983775249735610111551516988,00165316436,5818,731
1609,Anatol,Kubiak,,,03141658611,3496,9822
1610,Grzegorz,Kwiatkowski,,,80074773753,5954,214
1611,Jozef,Walczak,895166717110766557753104114495011711656895310784,519972825110310399559911267491031067610099785248,73053865278,1586,35736
1612,Emil,Jakubowski,,,64836528351,20708,522
1613,Emil,Rutkowski,5054848710111285120121525089112551061108355655611048564952119831148254105977854,85120726584508265568949744811954555111888561206953527949488355114511209979,17301103285,4908,13911
1614,Kazimierz,Kwiatkowski,,,63817583832,12180,4427
1615,Marcel,Szewczyk,,,41643405370,23959,16988
1616,Otylia,Sikorska,,,88164508062,3029,36504
1617,Iza,Tomaszewska,1085311554119495397825511867555075675411366808610582115561061098867898881801077969875377,5080115112515250998610710053765679121496850821151051008210011110756865156545152121515588106,70561587652,5081,14542
1618,Jowita,Tomaszewska,814887113485178116524849528611777887548767798979951877111011711551497487102121715455,7611848787487561057197521001047449888070787451521176689895211099555511754117551008977,87413642454,1345,20841
1619,Kajetan,Kubiak,,,76247774552,19054,7326
1620,Gustaw,Urbanski,85521131091125065557410348110847710111211352103498711767119116678165525099568697506612111311050105106,1041114989558865556877107121505511072506510748789853121118539811778557710453501204879881109850118,15380053644,12384,31594
1621,Maja,Zielinska,,,74852715255,27950,32058
1622,Jowita,Gorska,519711653691019886111785254747598481021205653681086512111487784951667853981121178955,12166102105487350521065649100107555675745349981116711682551151115511611468561131218211678,54575736358,21716,16075
1623,Monika,Tomaszewska,100734911555105735373859910148866850112499948113,101545670526711810610911052555611767497873707484,46643816252,15805,28272
1624,Gustaw,Gorski,72997111151885111656561186850541091126773555310310084491121071111146811280521005510110388117,8410470547911310274761118054747249706710589849868851115698105116798548881105468549766,87438876773,24043,33224
1625,Eustachy,Lis,53114534950771087910776531131124811476,121506966528997501076669113544810699,37543567144,6195,10368
1626,Marcel,Krawczyk,775111676761048452101548880511166912078755389511075610168517811856565283535455105,49867611412166995182835310111748114110527510550778548521131196852106977681104674982,38614385634,14879,1001
1627,Marcel,Szewczyk,,,71423263645,25088,17422
1628,Grzegorz,Walczak,545053118755050496752805610577805111586511138169108889848561028210310956784879102875352,10010451708097564851514811365701121218967116109106565310612175100665256975211850100671036555,34326454444,21195,8981
1629,Katarzyna,Chmielewska,,,50216537585,5508,28464
1630,Kazimierz,Szewczyk,5348998011210175481047410779775552745610812111749876649105661165167491207779655689,1181156778705670107491214810650995311011580561027697108105121114671168677815656527450,73404547102,10457,13741
1631,Helena,Tomaszewska,,,41701114174,5606,1893
1632,Igor,Gorkiewicz,541061094850978510810811248521011025255102,76976797727267121805511465801201195078,68401703028,21589,15112
1633,Kajetan,Krawczyk,714954121841175070109109547252118785379113507011910880100507782495355110107509955103111,8210454551065654105861155410698551044852111499865491098048884875116755510179565055121,15026188671,23783,21221
1634,Jan,Kolodziej,,,27857556681,6518,10239
1635,Katarzyna,Ziolkowska,1071216556100102565612074109118746610152671171171001108948,1001128111352491186611750488256987210710469795210556105,28227662263,8672,2832
1636,Pawel,Krupski,118113508885111801148266667778675511648541196677110114,4850537711780521037256568283495070808255107545152,61782177160,21759,39995
1637,Eustachy,Wisniewski,7751856887111754951775554695053518074535111255481115573,7011972554810050481214910751861041161034849114548182109505372,21412834341,24010,26063
1638,Gustaw,Marciniak,548874114708897113847849748554511175051103528451111531137655,56515551781119956531141075487495385106677349761125198715574,14432852414,28910,458
1639,Leszek,Krawczyk,,,03734132763,9833,21800
1640,Magdalena,Blaszczyk,4810949816752509953496697699866858811151525056121103565110574539711675505550565177103108,97775699877610152721141139868886853805055895111382535110910386120103771025210368120547311998,30188630524,21878,14420
1641,Leszek,Kwiatkowski,1136552867075757911912051118547350868410377666798119518949106103,76488911610276117110977448115985583121103845310350100529982488067,21111101780,4679,1769
1642,Cezary,Kozlowski,1167153505352491081211064949534985874985851207710650878053104102985448120491151085675,48121859855101665277568854511207470555273869712011355765548817910411410581481076869,53481123548,22940,31215
1643,Konrad,Gorski,844854511121046811082511008255689888995448119119557011411499120761045454117794811072,5611411674114525251521127897671155411651115111671157051785256107888368494971515675,57418628738,19212,1783
1644,Alan,Walczak,,,66077878823,11741,15712
1645,Luiza,Piotrowska,,,73273103345,8206,37119
1646,Julian,Krawczyk,,,32230353228,12026,32854
1647,Zofia,Gorska,,,12764461876,10774,17163
1648,Anastazy,Gorkiewicz,,,12766018030,24190,36153
1649,Barbara,Pietrzak,,,74287321623,3879,2327
1650,Jozefa,Marciniak,,,70727108416,18281,29830
1651,Dagmara,Baranowska,,,08620552414,15101,17267
1652,Milena,Brzezinska,1144988517254826510050685610654828169655449865054506783,5210467116105508310384101103519852114666699898056887910953117,00570200054,15060,38347
1653,Eryk,Malinowski,821111185071671041075249115120655287481211161181101001187711756785611751102886776789853726580120104,11911671108555370485085118725349485151867910798718249104515454861041045010571495072488710053,46343034646,29994,23834
1654,Ewelina,Jankowska,8111153534811075120517397541165110384798110284551046786538850491148410953103,10582881201178178777552651179972108497356568111872104568111810371111665210751,00625115554,20916,33186
1655,Milena,Adamska,,,03385482784,939,28735
1656,Arleta,Sawicka,87988810875769851701111195566799766110784956507550524810712153874954986749119,884810411973555671118491005410355535371747855811087187887948485549757950121120,14624555380,11192,28853
1657,Artur,Wlodarczyk,,,85623330378,20796,38514
1658,Iza,Szulc,825510410111650565186828871708270555068515368101,12049110687788675211152735183116525311111670756852,18582017486,28126,39085
1659,Leszek,Wlodarczyk,4965741151201115410372112120551185253501194972748511811054505673501155248108,1127452546655865310411753120505172516788107110551158050745182113566711455,77125774280,16054,31544
1660,Marcin,Jakubowski,,,40510518113,23026,19453
1661,Oksana,Baranowska,,,01732375634,2242,38687
1662,Adrianna,Witkowska,,,45146653683,7723,24868
1663,Agata,Marciniak,,,05558632415,25343,21327
1664,Anastazy,Malinowski,,,50318076557,21439,19746
1665,Ewelina,Baranowska,,,21744737730,1192,11161
1666,Boguslawa,Szulc,102107495611450113104547348561149956521125549547011899114102875089118558782505276987410885107,11356971016748121495011797886775658056113119484953837710787515588119815580775411578697869,63887514013,19657,35495
1667,Grzegorz,Mazur,,,86253084854,23436,38952
1668,Gustaw,Krupski,,,71862118055,9946,38790
1669,Czeslaw,Jasinski,7478120664985551161195056108561065450120,11611467864810710772505279109831071028299,07747584110,19820,29758
1670,Bartosz,Wysocki,506510955541078510155528755728855548910867,1011015310377795211954675084791084981498654,18534441521,23596,26210
1671,Kazimierz,Andrzejewski,,,61146665488,9366,35808
1672,Zofia,Gorska,65738411311449565655109816973731145010753491115011681109991011147185997750,80838980109103826599561025650511205476114681135311271818856547266985698,60854187101,18004,4071
1673,Pawel,Sikora,5348118801165053735650501011137956698010551,10949511127655115558586871051065170554853102,10113388438,1717,8564
1674,Anastazy,Marciniak,481058951651071035672751117269120113681181055451531086555537468555010097109755648521191094948721025154,11511810456741104889117501125355748549975211710585118116115699975538410549112889912182509810975112815552,33214028168,22778,38674
1675,Konrad,Gorkiewicz,88114485256805611354515276538953,521147767685311950715673981057955,36840473655,2533,28755
1676,Leszek,Marciniak,1174811653481011151027610110810054102501146910411967,975610154107661066711551535312055771181045410498,38638744081,26347,36006
1677,Alan,Wlodarczyk,531001195150109551217567491094854661165098561111095076877410355,66541065210812074107106485189100114110795512055106501117155557577,87834345600,26380,10976
1678,Franciszka,Gajewska,,,60184574284,16407,403
