976,Otylia,Gorska,,,3900.0,26698,9404,7514,95
977,Antonina,Pietrzak,,,6900.0,21429,27831,5385,83
978,Celina,Kucharska,49OKTuFi5552kUAOX50tyt,jYO5554TicAHahcb5255qR,6700.0,9563,19404,5422,99
979,Katarzyna,Urbanska,,,5800.0,19392,14703,2193,16
980,Bartosz,Urbanski,biuXANo50Lb49xDDa524854KpBc5653KXV53wX55WuXpfcjIQVn5051,aJe48Vj56cUtuR49Njs5249xspM50fh51sMEuV56FNmm53QrVhLd49,4200.0,10355,3140,7103,12
981,Ewelina,Kwiatkowska,,,4600.0,3887,11084,4228,65
982,Bartosz,Kubiak,JfefXVNwi5251uFJoK5655BuJ53McH,G5151CINpYRiJ4853OKdq48gr5554Ii56,6700.0,19308,11240,4597,6
983,Anastazy,Wozniak,,,8800.0,2334,16545,6042,47
984,Norbert,Malinowski,,,6900.0,1036,36911,4645,69
985,Celina,Baranowska,49o5449dV53C53KWn525054bcQwbDIN,Hc52565151vhn55jEQJDHd50P5250X56,4000.0,25527,10649,6701,24
986,Anastazy,Marciniak,,,6600.0,13076,36898,1735,48
987,Agata,Sikorska,p50NrTw49XBX5651Q5652,U5449uxk56J5452B545054k,6100.0,12224,27786,1766,37
988,Jozefa,Brzezinska,fNxew4849Kt56hTW5656PQKdGao,V54t49AxaQmafscpCFh48UXV50,5200.0,27782,32928,2978,16
989,Otylia,Szczepanska,,,6100.0,5218,36463,1880,10
990,Celina,Piotrowska,48565251nuUKRGC48feh53n5656Ms49Po54ySk52hCnnGHpnOFdioaj,sAk53M5350BBqIVp5352s55565248uJ5549ysdbUAWAb48F5252AmIayHk,4200.0,28033,22559,6780,45
991,Leszek,Kucharski,,,5100.0,17317,34238,5765,74
992,Kewin,Urbanski,,,5100.0,26783,12582,151,8
993,Arleta,Piotrowska,56VDYlwxac49x50fG52JXmgxgXO,LMFDLVNh48E4949D54A51NmnAVOA,9100.0,747,10680,9673,72
994,Milena,Wojcik,,,6700.0,25508,32424,4973,92
995,Antonina,Kucharska,,,6100.0,23992,26012,5236,64
996,Cezary,Walczak,,,4600.0,8895,17530,4259,98
997,Oksana,Tomaszewska,gTOKjDx51EtJLSBM48ABjM48mNI545050esa545448RM48pft4951qw,CmHks56p55LG5655eRKJk48xuO53OBid51rj56gSYotYiWxFT49D,5700.0,6910,15205,2666,68
998,Leszek,Sikora,53N48gdvbWju5454em4948bPl54YQu49lEfYv,O52qo5552TBNOku55CFO5049EnmwPm49J51EX,4000.0,2651,3233,3080,8
999,Marcel,Szewczyk,,,5300.0,3410,27950,5742,43
1000,Gustaw,Kozlowski,5048c53g55Ma51VDc49MYUohv5356H51JNbB,tmnvkoJRX49jfiLonBGK4954lp5555h55,6400.0,21597,5239,4741,2
1001,Helena,Baranowska,,,5500.0,26542,11775,1459,51
1002,Kewin,Przyreba,gGeB5152J53wd50sv5155j51V5453JcHO5054p53vNHKtO56W54j,5356D5653yxYT54mXx5651p52B53l55X5151ItTmL53cKL5149BI53,5000.0,17238,25913,2796,
1003,Lukasz,Przyreba,YSU48NVRlGAdG4849E5548DBA5051,qK5252vh53MeBTMbRd55LoPibU,6100.0,21557,11549,5939,26
1004,Jaroslaw,Duda,,,6700.0,15351,23053,5646,84
1005,Barbara,Wojcik,MY4851UiV55t49c54M49495250A49Vam56n5251kfNxfCd5554Ac55,Ut50Tfi53S56e48Wnb50fv51494853BK48TQV56HHYaUnHS5254,5300.0,12110,38091,5733,20
1006,Agata,Ziolkowska,48DBkL48545051cWu4951Ad50mWfLvvq50Ti54,50YMs50GMF49T49m49koaEje54Xmq53TnI54,6700.0,10699,7778,1750,83
1007,Artur,Wozniak,nxk52GkOBvSMLC56sjhxJQGndfpfomQQk55P5650f53sAMEQ,s5056jA56p54vEh50VAVf484848OjRy49qFrfUWuS5452O48OhFWwI,5600.0,10919,19217,6865,96
1008,Alex,Marciniak,uf54Gl55kNkLD48j535149H55gb51bBwOUUFA49GobSrP49D51mVk,tVeL56sV48sDjv51TR514850AT50Kb53pl51eEw50G48iRm56hGwXE,6400.0,9490,4813,5400,46
1009,Alicja,Gorska,,,6600.0,14733,5121,7528,27
1010,Milena,Witkowska,,,4640.0,14459,20725,8993,93
1011,Czeslaw,Krawczyk,535053gIK5354r52yG48V5448f48fLVcYlC55PC5454tg,BvWb51EK53wB55SpGmA53VuYv544856d515351o53WB,4600.0,10188,33104,3240,95
1012,Oskar,Gorski,5252vTo49NF52Tc4955p53Md56lkSY56M544853xufg,5256CtNbbJ504851w55EwMkJaf51fG49TfGE53sD,4340.0,24834,35358,9652,11
1013,Otylia,Marciniak,IhmyuCDp48LKV565155KDsoN56aY5451bsas56dG5250o4854,U4852J54iDWhajdwBkDta50t54c56a51FI51i505656O5248lV,3000.0,2335,19457,2530,46
1014,Adrianna,Adamska,,,6300.0,21883,15678,115,99
1015,Jowita,Zielinska,FuQ49Tnyt52vcFoCBfV48jHv52qi50g5549VFPae50i,Fi52SWY5255555049a5356OR4953w51EfH55WG5253Hl56fQS55,4200.0,23919,34011,320,20
1016,Bartosz,Wysocki,5251A55wHb51o48d50g5649s,CijFM53PO56v48Cnd49C,5200.0,20838,28281,1429,13
1017,Eustachy,Wysocki,UW56I51S48HOPFSr51wC48o,djWwDOOJX49RPq51ECND,4200.0,15352,20258,245,65
1018,Magdalena,Gajewska,,,4800.0,25852,29821,8278,87
1019,Andrzej,Andrzejewski,A5656NuMcg4849kfTt4854L565249YU48t5352gu52E50E51jSQa5548Bn,Qhi56qupbGw54FHI48UJonApF50q48swk5151V49UK54cqogN51,4000.0,16892,36771,8404,45
1020,Jan,Zalewski,5655y56jNx53KJdojR49ctQep5453v5355i55,fjvaR535355w504951jiCUo54v5152rijs48o,6650.0,6390,21683,1445,4
1021,Oktawia,Chmielewska,,,8800.0,22805,36190,6958,13
1022,Aleksandra,Gorska,,,4800.0,15210,26918,9238,61
1023,Bartosz,Wlodarczyk,p5050GghGlk55i49sT51,Q49SNQF50KyaoHjTU,6400.0,11557,33197,6776,54
1024,Magdalena,Zawadzka,52vm4854nQ54FJOmVsw52,j51g49nf49x5154JTIFYg,5700.0,1806,12249,3139,30
1025,Marlena,Ziolkowska,,,4900.0,17358,35897,2072,58
1026,Oktawian,Jakubowski,,,4200.0,16982,25199,54,32
1027,Alicja,Nowak,,,4800.0,24144,37846,889,43
1028,Lukasz,Jakubowski,,,6600.0,7886,18166,5104,16
1029,Celina,Tomaszewska,,,4340.0,24161,31153,5368,61
1030,Czeslaw,Kolodziej,,,6100.0,18126,14296,6030,74
1031,Remigiusz,Krawczyk,,,6300.0,23378,19355,9215,74
1032,Kazimierz,Szewczyk,,,6600.0,23024,27630,6464,29
1033,Alex,Brzezinski,xm49iXNOaJfTVF51o53nuKIGrLIVLcdI484953FOOP55r4849r5251,xy535455Nesj48rQseJ48UTbxRBA53va54N50Lv56SwxR49lc495153K,5800.0,383,25607,4640,81
1034,Grzegorz,Wlodarczyk,,,4640.0,11311,6710,7016,51
1035,Jozefa,Kubiak,,,5100.0,24595,33377,5757,75
1036,Honorata,Jankowska,53CiJbHD55544952t54f51J5049opS5254om52hU48,CY5254cmmlEG51QFs56xBE55JuMXCxtG5549,6600.0,29731,32945,1086,39
1037,Katarzyna,Brzezinska,QX535655oOHFu54eQ555549LQ5549byeK,5449LYf51DdxFSX56g56eJ51s5552NJG,6100.0,15314,34328,7716,57
1038,Alek,Kozlowski,Ef4954g55CI5055oiW49tRkr55Q49YqubRD555051vhb,52eGd48UXQNG554856XUD50nt53qGwR54VAepn51Dl,6350.0,2778,1462,9488,62
1039,Alicja,Urbanska,,,3900.0,584,39109,7955,78
1040,Zofia,Sawicka,,,4640.0,11828,25428,2720,6
1041,Jozefa,Blaszczyk,NFlPTtAA56SDi51p52gv50S56jHMIQ49bw5552mIpS,4953uHo49j5349C55mUJ545350UQTN56phXrxWhE49NJ50,6100.0,26624,13631,7534,80
1042,Otylia,Brzezinska,j49C4953Kg55xEW52oCw52u5351y50nn50oq54lEhJfE,gfkMg53mkv48J55LVJNv5550h48lnYLHyk55BQ53U,5600.0,28378,38967,7957,9
1043,Jowita,Blaszczyk,495253v4948g48sP51rDQ49,Cpf50jOVgk51qi5148R,4800.0,25747,11383,2448,54
1044,Zofia,Urbanska,y4852or48I5453QVY49V54VObc5049GL50F5250515048Ftas,ldWB53JefgE565454Mw53v5349x495149eBON53BIWI56d,4200.0,8367,31087,4271,13
1045,Cezary,Jakubowski,XH49Q52cqEsxs52BRcqNr53cO55w51BxduqA,tnR5453jTi5548O52I51HL49eyJgXC54Q54C53m52,6650.0,1861,28428,1417,39
1046,Alicja,Nowak,,,6900.0,19408,3519,1976,45
1047,Alan,Gorski,52VCegk54uJP54qiW5549c52is55oocu54U5055N55sdTP52orH56G55,ewTh525054uJ53a5553iXX52wf49q48HdauKfYl51uwwUPe52aH51b,6650.0,11982,24917,2010,48
1048,Konrad,Krawczyk,Ye55e52bB52Q50BSUf5452X51bbkbLf49GID53w52lGc56htD,5348Gdqqr51Oqotx48q48GV53fL51HcvI49L49Jnr5552wUcd,6350.0,8535,17937,9175,67
1049,Marcin,Andrzejewski,,,6600.0,3007,13144,7028,57
1050,Remigiusz,Sikora,AhI54Ke48dRqSa50U53p49P5248F52xwcLt,P5148vYM50qn55535649j49sQS5456nJ48K4952I,6400.0,22891,4942,389,29
1051,Grzegorz,Wozniak,,,4600.0,9628,37892,9644,16
1052,Katarzyna,Szulc,tnacH56qye54n50cknb,51Rn5349hqIepqiT56i49,6300.0,18119,19211,3142,95
1053,Ewelina,Krawczyk,49Emna55M53W52Tpd4855w50IcRBGkGl52h,49i53DQ55Bf5255XnxNqVPQCKlXQ48a53X,3000.0,15488,18739,1449,25
1054,Boguslawa,Blaszczyk,,,5800.0,16479,12432,6377,60
1055,Jozef,Zawadzki,H53b50IpMfoWwa4953aJ,5456oU56DU48Y525454Yyw56,6300.0,9102,21115,6564,26
1056,Alan,Lis,LT52mOTlbi50RKMP52mg53xBmfXHM48P49nf51g48OWWl52yB52L56,nm51v49Uwp54DfKw52o51bJBC54I48l48XYpPwu5650Okhfv494856SA,6000.0,6189,32393,8499,20
1057,Jan,Krawczyk,,,6300.0,18563,343,5993,5
1058,Norbert,Wysocki,,,6900.0,27615,9753,6660,84
1059,Ewelina,Marciniak,,,6000.0,7489,36628,2506,73
1060,Emil,Brzezinski,,,5700.0,2561,31263,8447,56
1061,Agata,Zielinska,tdObOt49IeIQi535250dEalr52nQW524953534952KHp53H55qmS,cqln48mvDWuIaNIwdUa51ko545251Ju5356g54e55ssWNi56y,3000.0,19203,34010,814,34
1062,Julian,Szewczyk,5056huRf48dEvERTVsho53b55Og52Sx5556o,53X5653tibkKjKE5255aC524948jCT4851upQA,5300.0,26269,20269,6954,65
1063,Olga,Zawadzka,,,6000.0,10654,10251,183,58
1064,Andzelika,Chmielewska,,,3300.0,28032,24509,3994,15
1065,Norbert,Jakubowski,fv4951fNJ49iMWwpvk5455c49H5249w485456g48,fUR49uJKFtke5551jfIrLw48kHXrjJrA,3300.0,410,29670,5842,28
1066,Katarzyna,Piotrowska,,,8800.0,20909,16307,4555,47
1067,Olga,Sawicka,50si4853Jf5453K52oy5352SDpc5556XtFaXsCvU56Qnb485251UgKONT,KD51G52K56MygdTo4949aWS54xY50s50J56T52t53XU5349dFRt54FEv54,6350.0,19245,34395,1608,14
1068,Jozef,Jakubowski,,,5700.0,9114,3243,3463,97
1069,Eustachy,Witkowski,Lh54vJe5250wV5456545056am52jOM5353LTjtQU55e5648kTQ51H,50tlq50555655M48wQX55b5055Ny55PWw50485549535053bMLW5655GT,5500.0,22382,4655,1765,27
1070,Barbara,Gorska,,,9100.0,17644,19059,4301,99
1071,Bartosz,Kolodziej,lVF5452G53pIQ52Bu5656yi52khYuJk525048Fy52oYeSIC5454,52534948JMt49OO5651NN54NsoqnIs5048XCCOumMPe54Ye4850,5300.0,11231,209,3717,53
1072,Honorata,Zawadzka,,,6350.0,28386,24346,2447,78
1073,Honorata,Piotrowska,,,3300.0,5443,21146,1049,58
1074,Marlena,Piotrowska,,,6900.0,10356,9471,1584,75
1075,Jowita,Glowacka,vq55r555149rfdGm48THQVRakMUIDT54piwqHl51elOx,49c50YAts49DT55XM49m50Fp5456E4853565349tpNun5551t56bk,6700.0,17949,29418,5462,94
1076,Marcel,Jakubowski,,,3000.0,9195,32476,453,34
1077,Maja,Przybylska,,,4200.0,13066,27302,1798,15
1078,Katarzyna,Sikorska,4951cQR50IP53VFriDrFQBDL53rKDvYIC50wYixMAiScQ48jK53S,51QGW55l53Ff56Srth51K49g54WDv5250s52SkQ55s54l53Lcx5349vp52RN,4500.0,10498,14404,1455,48
1079,Oktawia,Maciejewska,,,6700.0,2599,7659,9178,99
1080,Kajetan,Malinowski,kI50qqBChApYd48o53k48CWQNalSVy48B5652h5255d55B,mieUs5548oMi50534954Qql495651C5651m5253X4852hp55554850o,5200.0,27026,25567,1714,68
1081,Agata,Przybylska,,,6650.0,2346,23783,1904,44
1082,Leszek,Krawczyk,,,3700.0,19641,20783,3498,17
1083,Antonina,Gorska,,,5500.0,12432,14161,8183,75
1084,Oktawia,Blaszczyk,5251l52THcXGTVwapMsCc56LORy54mj5548P52Y,535250t52Af48y50UcJkn565051JS5155qYrtD55MV54,4500.0,14037,9373,8891,72
1085,Olga,Kwiatkowska,,,4000.0,21180,12207,9648,33
1086,Monika,Szczepanska,VopCjslqrN52Q49Dsw5351XDl50gnn49KS4948qh56p48Hr4954,sf51M52bqX49Y52L49abX525055b54h52U4950htQRM55Vpj5554d51,4000.0,11298,35379,975,86
1087,Cezary,Wisniewski,,,4200.0,17289,21123,6574,74
1088,Monika,Sawicka,yTY48yg5648BLpVLG5355YWBTfS,h52sVsXC48mPJ56oJOvt48vSL48,5300.0,15330,9540,5358,66
1089,Klaudia,Nowak,,,4200.0,3285,31954,4626,62
1090,Eryk,Walczak,,,3300.0,24713,2201,7231,64
1091,Pawel,Jakubowski,ujnhPGW56EAxfj535253A55m56vKDD56o49RE50VB56yH48t50qdX55,53F49fnn515250JP55id55q5152eS56545655nwFUR53WeSIVBCiiq48V,6900.0,5493,16526,8430,45
1092,Czeslaw,Kolodziej,,,6700.0,27481,5626,1752,37
1093,Leszek,Urbanski,Ff534955wi51f5256tkaOL50rYr48beLf5054B53524955Dys504854O565350Go,51ffjjQ54ep56SAjIy55F5656KOLBuny4856KF56XcYMjHeH4951XY49,4500.0,11531,2566,1351,96
1094,Gustaw,Mazur,,,4200.0,17469,37298,8891,20
1095,Elzbieta,Zielinska,lD53q49xSq52PDJVQjclTOlQAd48elv55J4950sTJbV48s48UU5052,RuuSDP52pNy56i52XnoxHFWJ51ahnUDCF5355X49p51Ee49h56VB49,6100.0,14796,30518,1281,92
1096,Agata,Glowacka,5251s5052Kk53CXUYIqglY48dO5649S54,U50l49R53DD52gG5349S50pJWgYkgnF,5100.0,11217,27426,1928,51
1097,Lukasz,Sikora,,,5600.0,29867,14041,8596,36
1098,Marcin,Krawczyk,535349cT51h4956ULvXn48d,pH4851p52dBHH525654bSE,3300.0,14985,13335,9884,69
1099,Eustachy,Lis,56akIXPA48qd5553vJ53mY56GV56g56mjUAVaj,55O49485054FS53BUQlHI49jKYNK48lFw5352Kpa,5200.0,29538,19883,4212,95
1100,Emil,Brzezinski,ku5354pspPX5552L51525450CufQJMO5556dgRtF54Tfy56K,G51nuJU5648NIC54Dn55u55L53wcK5450Wg50JNF52M53TsM,3000.0,24797,13217,358,18
1101,Honorata,Witkowska,,,6100.0,18688,13340,3506,7
1102,Joanna,Blaszczyk,494850MrlXjcNJgYQi,y53u4856ce5649M53ljAs,6350.0,29486,8892,7331,18
1103,Jaroslaw,Jasinski,,,5600.0,2144,37756,3155,79
1104,Remigiusz,Krawczyk,,,5100.0,6440,5570,7478,1
1105,Remigiusz,Marciniak,5453gaG53jshh49EKBO50Y48,v50HkbB51U48uX49v4850C49n,5100.0,12093,39587,2703,76
1106,Nikola,Szulc,,,4640.0,4050,5030,689,6
1107,Otylia,Kucharska,,,6400.0,582,35820,7868,95
1108,Agata,Przybylska,,,4900.0,10528,15504,7969,3
1109,Luiza,Gorska,,,5600.0,26952,32903,2403,9
1110,Leszek,Kwiatkowski,T55wy5548DXLNGQER49524856fN54HB55S54kdG48jJeh,GWvV555456LNLQ51HhmVfj56b56B56O51515552asRC53n,5600.0,24567,1604,4095,19
1111,Alek,Kowalski,D52D53XKv56SFsXlk535348svI51Jpx54ygOp,53ie49K56P56I48545154f56g56c4948xqucElfAV,5300.0,17834,39911,7119,81
1112,Olga,Kubiak,,,8800.0,26863,6506,9147,35
1113,Oktawia,Sikorska,,,6300.0,24096,8511,2733,16
1114,Lukasz,Wisniewski,50uo53BLsFG5251Miqo53yE524848515455,56Wk54yQX5450Df4949jEF56pih56dBq,6700.0,11922,15231,562,9
1115,Czeslaw,Andrzejewski,c53PvGJUEdL56545254nackVwgKdw52UbpQu,UG4856gnJOM56J53B5254wS49r4953sW49e54j49fN,6000.0,25290,6972,171,88
1116,Jozef,Andrzejewski,yCWAi54mPrk5652EG49nbrs54Ki53AxJ,YFtHh5054mL53VN48tbt56AnbR50OhE50,6900.0,26747,12519,2629,33
1117,Barbara,Maciejewska,,,5800.0,8659,18606,7385,13
1118,Monika,Gorska,gc49yRvTdq52gWWSp49ju5050CqerA5248Ga,M5453Jt53gMOn53i56BS545349T51XHSqa48P4849,4340.0,11063,17829,635,13
1119,Gustaw,Kubiak,US5648SHmG50V49WxIi53FnHpL505348,5252uy53ty52u54O52d53XWw4852J5149B56,9100.0,2157,24840,7821,7
1120,Jowita,Szulc,,,4500.0,12703,22081,5905,36
1121,Jowita,Baranowska,V5351bywbICWOv48R51c56S54AslCOnlsV525354f55pfroVR,NWEMbRh5054i4848kjyUCXk52I5348vr554951c5252k50AivSUP,3300.0,548,8369,6565,92
1122,Arleta,Szulc,,,3300.0,10057,15551,307,51
1123,Norbert,Kolodziej,5654g48Q54y51Q4956uy535148oW565250i49ib49Qlu48afcn56bQlr52B5056B,4954n5654ysyxPXyRueiV53pW565349h4849GFg525650cj495554BMChPWp,4000.0,25228,36633,7153,96
1124,Konrad,Lis,545553syf51Fr48u53y5451ED55U545154Hw56o49MW48D49GWV50P,JD48rWA50sFT49RiEYyKbrms5150M485049XGkt52ls5451b,4340.0,15337,8078,4716,2
1125,Honorata,Tomaszewska,BlG54tDo5054BaPedYVR5253Y5449xdT48X52KjBRQ53n55jw50Y,s51yRHPfK49nMx4852d51TEcEf51XGesplSPB5254P55exB5055,6000.0,816,21094,6959,44
1126,Adrianna,Chmielewska,,,4900.0,17914,30790,7576,3
1127,Milena,Baranowska,,,4640.0,8132,25162,4809,3
1128,Jozef,Wozniak,,,6100.0,18381,505,1048,72
1129,Norbert,Rutkowski,,,5200.0,29080,14052,8957,95
1130,Alek,Krawczyk,I5156Hj53OqicWgPsJ55SJ,l50btl4949F52h54y51P5053qE,4000.0,10129,23470,4753,41
1131,Honorata,Sawicka,,,4640.0,27070,33597,9380,36
1132,Konrad,Kowalski,,,6300.0,2556,8357,2676,73
1133,Otylia,Zawadzka,,,5500.0,21630,30281,5386,74
1134,Jaroslaw,Gorkiewicz,,,6600.0,22401,22030,8165,1
1135,Andrzej,Kolodziej,,,4500.0,25821,14233,2003,92
1136,Kazimierz,Przyreba,g5048kYE49DKrBqB5052tLdR49Dnt5056R56Q55poock535554PuN,48njdR52tiUE53S55HRa53JmI55w5449hlYGa55m53gO53l53D54K,4800.0,8817,28439,7874,67
1137,Ewelina,Sawicka,,,3700.0,21412,18870,2923,46
1138,Artur,Gorkiewicz,,,6700.0,6972,30595,8939,80
1139,Arleta,Zakrzewska,,,5500.0,21329,22521,9140,
1140,Kajetan,Wlodarczyk,R495150cDX56HDdnMQWYvvc5455QCHDNh56bkQr,iYCHBpl55fqL4853O50PV53W5152S4851Sm515648564853,4900.0,15461,24431,6646,44
1141,Czeslaw,Przybylski,,,8800.0,853,17383,1295,18
1142,Olga,Sikorska,,,4800.0,2882,2649,1515,47
1143,Honorata,Ziolkowska,,,6000.0,17437,22038,1062,86
1144,Gustaw,Wozniak,,,6300.0,21119,15062,57,60
1145,Oksana,Baranowska,SlP48GWC53wTCx4952R54XoYl51hM52dd49v55b56FAkx55,jyP5653y48VYkrIJK55Mi50VLdg53Q51H50j50YnDBF5656,6700.0,22133,33705,5887,58
1146,Jowita,Glowacka,,,4600.0,1868,35500,9841,2
1147,Elzbieta,Szulc,,,5500.0,27465,34383,1127,80
1148,Antonina,Gajewska,,,6650.0,2467,27255,942,86
1149,Norbert,Szewczyk,bp5250k49kd51mkKVJDMSdH5154I50Wb54yj55gQHs49a49535455A52f,Q50i56De5348XPaj49D505552bKscHiob53u49WHpTB54JT495051B4950,4600.0,3168,10201,7576,65
1150,Oktawia,Urbanska,dDoaSmTV5251j4848t5454XGMb48,u50kb51544955bE52m48biImT55QQ,5600.0,24838,39182,5792,45
1151,Eustachy,Gorski,,,4900.0,19604,16360,1104,38
1152,Elzbieta,Marciniak,525550ApNSyIqWjuP56EQYhP5449,wCc50e5053SV55GJB535151Y51s55Ad,5300.0,28647,26064,5124,40
1153,Luiza,Blaszczyk,Qw544954T49u48fR54LSh5052GDRU50q51VE4952Sq55,49LuPTu555652e5448NBADg50J56RPFC49rcfLX54,6600.0,5871,31343,2845,70
1154,Boguslawa,Szulc,X5450RP5553n51pRR51f5650QH55B52,b4848hgGhhB50o49Q55AmqTtSL,5300.0,18979,19961,2052,47
1155,Emil,Andrzejewski,t50AWx50pAqUWLBv5156Rl52eFFjD,KOsg52hpk52AlC53B50IuPC515654RA,4500.0,14548,24194,2145,45
1156,Oskar,Witkowski,,,5700.0,25846,5943,2829,59
1157,Milena,Adamska,,,3300.0,11409,19717,6548,76
1158,Oksana,Wojcik,51u54TPRo5052QpArJg495449N49FT51G53sMopj54VXWDH,MDofqpPOAY49LHg50tR5548o555450LU52iN5150MM48EQM,3700.0,4833,18620,553,16
1159,Oskar,Kolodziej,,,5600.0,27138,19646,6522,99
1160,Honorata,Urbanska,ysER5251Wy50q5451rE5552jThhoN,yO484849YUdPMDhw52mFwhsPvm,5700.0,23294,35254,6053,16
1161,Jowita,Brzezinska,,,5500.0,26533,34367,4112,48
1162,Oksana,Szczepanska,kYB52sjxFeh51bFgkpeJf,uGamfTvlVMFQnvm54mf48,5600.0,15924,34851,5743,23
1163,Oskar,Wysocki,,,4900.0,29097,31434,9774,50
1164,Marcel,Malinowski,,,4200.0,13232,2702,6574,1
1165,Eryk,Wisniewski,M55j495554H52I52u53b54B5353Uo51UF52Juo53luOp565054s,tLP53u4856Vx51ArfWbndV50TRLhH55tp50uyXsD54p,6100.0,3213,15495,8803,21
1166,Jola,Pietrzak,,,6600.0,4689,7858,4102,42
1167,Joanna,Gajewska,sWF545255p49TS54t48BVWtCJh54xXDfbhQHTcce50,56i56iF5555jaJ48WFTQuWyRGR49IaxAljA48TRPj,4000.0,21450,7449,361,15
1168,Bartosz,Malinowski,,,5100.0,11549,6899,7735,52
1169,Grzegorz,Jasinski,,,6000.0,24917,33200,4848,13
1170,Monika,Marciniak,,,6100.0,27817,28203,2604,31
1171,Gustaw,Gorkiewicz,48o50F5353k48545550vr56W56ajgvFyG50525454505354qN53riwraocBy,54hM49F5153LSTKhygDFb55w485149eL53xfm565453l48qmt53wbYgj,4500.0,1812,26358,9730,79
1172,Agata,Glowacka,,,5200.0,22211,16971,3578,47
1173,Bartosz,Lis,JkIyIJX50iw48imGn52AwD5452FBi52eC5348,51fUkk48JUg5356jMmFkqd48oxM49a565251M55,5800.0,19765,8320,7894,42
1174,Konrad,Rutkowski,W55IktLkhjFk49504854DoK494848F51kMn55x48kQ5455LA52uGo53Rg,qx53x52g48Uhygo53a56r54JgE52yc4955D5148ea52Q51JdRtBaHKr,6300.0,20977,35305,2385,37
1175,Jozef,Zalewski,,,4500.0,5751,10878,7341,37
1176,Alan,Malinowski,,,4600.0,13127,35706,4519,34
1177,Alan,Rutkowski,4953m56Xq4955pYLn52YvE55oLd48E48HJMvO555350mjqB,54u55nBT51ROK49p49pThVCSvc50vbrY51525149xmeO52,5300.0,9564,25383,421,34
1178,Oskar,Mazur,,,6000.0,27646,32296,601,35
1179,Monika,Maciejewska,n4854Q53xcrrw49Cf48NEu5552jIM56Lqh56Q5252Mb50I56N49o55,BF54MYiB49495250j49S48O55Y56A53mCcC49AG56EO5554P5253mvV,4200.0,2826,19485,8308,42
1180,Gustaw,Laskowski,5655485149Nr52PKRXud50J50,AWOeftlrq54504956Y54D48,6600.0,10333,1780,9662,23
1181,Celina,Gorska,,,4500.0,8492,18253,3812,80
1182,Alan,Kowalski,,,4200.0,23632,24405,8655,43
1183,Oktawian,Zawadzki,,,3900.0,22105,24079,6095,20
1184,Oksana,Gajewska,cSiRuYLT4954UaS51xq55mvt52t54y56Ds54jPlr53b54c554953T,RfxCp494954hfQDs4950T54cC55FxNudgK50LnUi54rYyD4951I,6300.0,7624,38922,4235,17
1185,Andzelika,Urbanska,,,4900.0,5863,17967,4105,99
1186,Konrad,Brzezinski,,,9100.0,3494,18931,3344,44
1187,Jaroslaw,Wlodarczyk,,,6100.0,24726,3199,5430,88
1188,Zofia,Gajewska,Va54FG55iS56vnoS54Vo54H53vFesr48b5552K51r50I,i51gP49gRu5355uPJ4851j51kd4853QK52E50Rrf54RQ51,5600.0,9198,37818,9301,7
1189,Otylia,Witkowska,i5052h54ORUPBW50b4849y5556rO5153,L55p5555nWFRct55ufsnnViebF,6000.0,23260,2425,4220,4
1190,Bartosz,Malinowski,FMgL49qjNcb56534849b55H54mOqmD56T,54tE5552W49DK50Hf55Mp53p49WJD51Hwl,5600.0,9090,10556,511,26
1191,Artur,Krawczyk,,,6350.0,7106,28979,2366,29
1192,Kajetan,Walczak,H565651deC4848Pjus50BB52,50WY5253IG55aEbP5553AJE,3300.0,9588,14682,974,28
1193,Agata,Zakrzewska,HUP52485256CtJk48KsQcoyXsLj504950eSVrk54d5349,Hk53U55dbKJTrjOXl48iL5451s53f55tg52nhRH49pe,4000.0,8108,28699,6444,51
1194,Oktawia,Jaworska,yCjCqWF5153q54h485651dFIB495454gGfBt50Usxh51Q,5648qxsPMdbF48D54IeYW52eKgpsy5350485255FPpKe,6350.0,15291,29101,6929,2
1195,Alicja,Zakrzewska,dc55kL55RrDo5550ByRjEKao5251CTTLRj56y5248535252d5649Q56M55J,xtA4855bl5552jcKf49lpix504848qbvFuhNsDhHOwxWecfEs54U,2700.0,17134,24256,7014,
1196,Barbara,Blaszczyk,q5453ughds53Df4950Tno53balA,dMXAXC5056IvkRuDas53MOpa,8800.0,5909,12617,5873,18
1197,Monika,Chmielewska,484848CS495455tuyT48545648L53q48q53dE52525256nh51r48G48Wib5254Rt,bmAXFeEgMoaP48m55s55k50Mn50M54c5551j5252HF55Kqy52bvtu54,5800.0,26015,14396,767,91
1198,Teresa,Piotrowska,,,4640.0,7079,30846,2031,84
1199,Milena,Baranowska,,,9100.0,3152,30258,5195,33
1200,Eustachy,Krupski,,,6000.0,8709,28821,287,90
1201,Kajetan,Wlodarczyk,,,6350.0,25650,13464,9666,87
1202,Konrad,Gorski,klUEQR5148hDQBTBLu52yC48NQNem,o55Aws49npc51su49u49j53MoFsr5255h,5600.0,19983,33283,6018,10
1203,Antonina,Przybylska,49q55f49AK5650sGm565053wEXg,G545449PJQG49PwJ52I51gC48W,6300.0,5236,24155,1820,53
1204,Artur,Rutkowski,ild55SrRIKD56Uc51w50d,4949qL4955DI51Gx50xGJ4849,5300.0,16345,9096,4371,2
1205,Lukasz,Duda,,,5500.0,5215,20608,3801,57
